"id","name","sex","age","height","weight","team","noc","games","year","season","city","sport","event","medal","medalist"
130483,"Kim Jacqueline Wilkinson","F",15,160,53,"Great Britain","GBR","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Women's 200 metres Backstroke","None","No"
130537,"Neil Edward Willey","M",19,185,80,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 100 metres Backstroke","None","No"
130537,"Neil Edward Willey","M",19,185,80,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
130537,"Neil Edward Willey","M",24,185,80,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
130592,"Eric Williams","M",26,179,78,"Nigeria","NGR","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Breaststroke","None","No"
130637,"Malique Williams","M",15,155,49,"Antigua and Barbuda","ANT","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 50 metres Freestyle","None","No"
130645,"Michelle Williams (-Toro)","F",25,175,67,"Canada","CAN","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 50 metres Freestyle","None","No"
130645,"Michelle Williams (-Toro)","F",25,175,67,"Canada","CAN","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Bronze","Yes"
130653,"Peter Rowan Williams","M",24,NA,NA,"South Africa","RSA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 50 metres Freestyle","None","No"
130653,"Peter Rowan Williams","M",24,NA,NA,"South Africa","RSA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None","No"
130653,"Peter Rowan Williams","M",24,NA,NA,"South Africa","RSA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
130684,"Susan Elizabeth Williams","F",16,168,61,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 200 metres Freestyle","None","No"
130684,"Susan Elizabeth Williams","F",16,168,61,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 400 metres Freestyle","None","No"
130684,"Susan Elizabeth Williams","F",16,168,61,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 800 metres Freestyle","None","No"
130684,"Susan Elizabeth Williams","F",16,168,61,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
130693,"Malcolm Anthony ""Tony"" Williams","M",21,175,61,"Sri Lanka","SRI","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
130718,"Kevin Williamson","M",17,170,62,"Ireland","IRL","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 200 metres Freestyle","None","No"
130718,"Kevin Williamson","M",17,170,62,"Ireland","IRL","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 400 metres Freestyle","None","No"
130718,"Kevin Williamson","M",17,170,62,"Ireland","IRL","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 1,500 metres Freestyle","None","No"
130718,"Kevin Williamson","M",21,170,62,"Ireland","IRL","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 200 metres Freestyle","None","No"
130718,"Kevin Williamson","M",21,170,62,"Ireland","IRL","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 400 metres Freestyle","None","No"
130719,"Michael Williamson","M",23,187,78,"Ireland","IRL","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
130726,"Avis Willington","F",16,165,55,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 800 metres Freestyle","None","No"
130726,"Avis Willington","F",16,165,55,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 200 metres Individual Medley","None","No"
130728,"Andrew Willis","M",21,188,85,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
130728,"Andrew Willis","M",25,188,85,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
130741,"Aimee Willmott","F",19,171,66,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 400 metres Individual Medley","None","No"
130741,"Aimee Willmott","F",23,171,66,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 200 metres Butterfly","None","No"
130741,"Aimee Willmott","F",23,171,66,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 400 metres Individual Medley","None","No"
130742,"Caroline ""Carrie"" Willmott","F",21,178,58,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
130743,"Jacquelene Willmott","F",15,168,55,"Great Britain","GBR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 100 metres Freestyle","None","No"
130743,"Jacquelene Willmott","F",15,168,55,"Great Britain","GBR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 200 metres Freestyle","None","No"
130743,"Jacquelene Willmott","F",15,168,55,"Great Britain","GBR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 400 metres Freestyle","None","No"
130743,"Jacquelene Willmott","F",15,168,55,"Great Britain","GBR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 800 metres Freestyle","None","No"
130743,"Jacquelene Willmott","F",15,168,55,"Great Britain","GBR","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
130744,"Stuart Willmott","M",20,180,71,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 1,500 metres Freestyle","None","No"
130744,"Stuart Willmott","M",20,180,71,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 400 metres Individual Medley","None","No"
130763,"Arlette Wilmes","F",18,170,57,"Luxembourg","LUX","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
130763,"Arlette Wilmes","F",18,170,57,"Luxembourg","LUX","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 200 metres Breaststroke","None","No"
130789,"Anna Louise Wilson","F",19,NA,NA,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","None","No"
130789,"Anna Louise Wilson","F",19,NA,NA,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Breaststroke","None","No"
130789,"Anna Louise Wilson","F",19,NA,NA,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 200 metres Individual Medley","None","No"
130789,"Anna Louise Wilson","F",19,NA,NA,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 400 metres Individual Medley","None","No"
130789,"Anna Louise Wilson","F",19,NA,NA,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
130802,"Carl Brendon Wilson","M",21,204,95,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Backstroke","None","No"
130802,"Carl Brendon Wilson","M",21,204,95,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
130811,"David Dennis ""Dave"" Wilson","M",23,190,85,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 100 metres Backstroke","Silver","Yes"
130811,"David Dennis ""Dave"" Wilson","M",23,190,85,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Gold","Yes"
130813,"David John Wilson","M",21,184,78,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Butterfly","None","No"
130813,"David John Wilson","M",21,184,78,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 200 metres Butterfly","None","No"
130825,"Hannah Jane Arnett Wilson","F",15,174,65,"Hong Kong","HKG","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Women's 100 metres Freestyle","None","No"
130825,"Hannah Jane Arnett Wilson","F",19,174,65,"Hong Kong","HKG","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Freestyle","None","No"
130825,"Hannah Jane Arnett Wilson","F",19,174,65,"Hong Kong","HKG","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Butterfly","None","No"
130825,"Hannah Jane Arnett Wilson","F",23,174,65,"Hong Kong","HKG","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 100 metres Freestyle","None","No"
130825,"Hannah Jane Arnett Wilson","F",23,174,65,"Hong Kong","HKG","2012 Summer",2012,"Summer","London","Swimming","Swimming Women's 100 metres Butterfly","None","No"
130832,"Hillary Wilson","F",15,157,65,"Zimbabwe","ZIM","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 400 metres Freestyle","None","No"
130832,"Hillary Wilson","F",15,157,65,"Zimbabwe","ZIM","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 100 metres Butterfly","None","No"
130832,"Hillary Wilson","F",15,157,65,"Zimbabwe","ZIM","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
130833,"Ian Wilson","M",21,185,72,"Great Britain","GBR","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 1,500 metres Freestyle","None","No"
130863,"Lynne Wilson","F",19,168,58,"Great Britain","GBR","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 200 metres Butterfly","None","No"
130864,"Madison ""Madi"" Wilson","F",22,179,61,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold","Yes"
130864,"Madison ""Madi"" Wilson","F",22,179,61,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 100 metres Backstroke","None","No"
130864,"Madison ""Madi"" Wilson","F",22,179,61,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Silver","Yes"
130865,"Marilyn Joy Wilson (-Young)","F",17,163,58,"Australia","AUS","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 100 metres Backstroke","None","No"
130865,"Marilyn Joy Wilson (-Young)","F",17,163,58,"Australia","AUS","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Silver","Yes"
130908,"William Wilson","M",19,167,67,"Philippines","PHI","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 100 metres Freestyle","None","No"
130908,"William Wilson","M",19,167,67,"Philippines","PHI","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 200 metres Freestyle","None","No"
130908,"William Wilson","M",19,167,67,"Philippines","PHI","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 400 metres Freestyle","None","No"
130908,"William Wilson","M",19,167,67,"Philippines","PHI","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 1,500 metres Freestyle","None","No"
130954,"Graham Claude Windeatt","M",18,187,78,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 400 metres Freestyle","None","No"
130954,"Graham Claude Windeatt","M",18,187,78,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 1,500 metres Freestyle","Silver","Yes"
130954,"Graham Claude Windeatt","M",18,187,78,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
130954,"Graham Claude Windeatt","M",18,187,78,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 400 metres Individual Medley","None","No"
130954,"Graham Claude Windeatt","M",21,187,78,"Australia","AUS","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 200 metres Freestyle","None","No"
130954,"Graham Claude Windeatt","M",21,187,78,"Australia","AUS","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 400 metres Freestyle","None","No"
130954,"Graham Claude Windeatt","M",21,187,78,"Australia","AUS","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
130955,"Malcolm Barrie Windeatt","M",20,185,77,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 100 metres Freestyle","None","No"
130955,"Malcolm Barrie Windeatt","M",20,185,77,"Great Britain","GBR","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
130961,"Michael Windisch","M",24,190,85,"Austria","AUT","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Butterfly","None","No"
130961,"Michael Windisch","M",24,190,85,"Austria","AUT","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 200 metres Individual Medley","None","No"
130961,"Michael Windisch","M",24,190,85,"Austria","AUT","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 400 metres Individual Medley","None","No"
130964,"Robert George ""Bob"" Windle","M",19,185,77,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 400 metres Freestyle","None","No"
130964,"Robert George ""Bob"" Windle","M",19,185,77,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 1,500 metres Freestyle","Gold","Yes"
130964,"Robert George ""Bob"" Windle","M",19,185,77,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Bronze","Yes"
130964,"Robert George ""Bob"" Windle","M",19,185,77,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
130964,"Robert George ""Bob"" Windle","M",23,185,77,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Freestyle","None","No"
130964,"Robert George ""Bob"" Windle","M",23,185,77,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 200 metres Freestyle","None","No"
130964,"Robert George ""Bob"" Windle","M",23,185,77,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Bronze","Yes"
130964,"Robert George ""Bob"" Windle","M",23,185,77,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Silver","Yes"
130966,"Anna Margaret Windsor","F",20,175,61,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None","No"
130966,"Anna Margaret Windsor","F",24,175,61,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Individual Medley","None","No"
130973,"Fu ""Harberth"" Wing","M",20,188,75,"Hong Kong","HKG","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 50 metres Freestyle","None","No"
130987,"Cees Jan Winkel","M",18,189,73,"Netherlands","NED","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 200 metres Freestyle","None","No"
130987,"Cees Jan Winkel","M",18,189,73,"Netherlands","NED","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None","No"
130987,"Cees Jan Winkel","M",18,189,73,"Netherlands","NED","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
130989,"Kornelia ""Corrie"" Winkel (-Vink)","F",20,170,64,"Netherlands","NED","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 100 metres Backstroke","None","No"
130989,"Kornelia ""Corrie"" Winkel (-Vink)","F",20,170,64,"Netherlands","NED","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Silver","Yes"
131041,"Jonathan David Winter","M",24,186,85,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 100 metres Backstroke","None","No"
131041,"Jonathan David Winter","M",24,186,85,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None","No"
131067,"Frank Thomas ""Tom"" Winters, III","M",20,178,70,"United States","USA","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Gold","Yes"
131120,"Ove Wislff","M",22,186,74,"Norway","NOR","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 100 metres Breaststroke","None","No"
131120,"Ove Wislff","M",22,186,74,"Norway","NOR","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 200 metres Breaststroke","None","No"
131173,"Eva Wittke (-Herbst)","F",17,172,63,"East Germany","GDR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 400 metres Individual Medley","None","No"
131173,"Eva Wittke (-Herbst)","F",17,172,63,"East Germany","GDR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
131179,"Charlene Lynette Wittstock (-Grimaldi)","F",22,177,63,"South Africa","RSA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 100 metres Backstroke","None","No"
131179,"Charlene Lynette Wittstock (-Grimaldi)","F",22,177,63,"South Africa","RSA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 200 metres Backstroke","None","No"
131179,"Charlene Lynette Wittstock (-Grimaldi)","F",22,177,63,"South Africa","RSA","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None","No"
