"trip_id","trip_duration","trip_distance","passenger_count","fare_amount","tolls_amount","tip","tip_amount","period_of_day","pickup_date","period_of_month","pickup_day","pickup_hour","pickup_min","pickup_sec","pickup_time","dropoff_time"
1295557,14.5,6.88,1,21,0,"Tip",1,"night",15,"middle","Fri",23,53,21,2022-04-15 23:53:21,2022-04-16 00:07:53
2231577,47.1,10.98,2,38,6.55,"Tip",9.77,"afternoon",27,"end","Wed",13,23,2,2022-04-27 13:23:02,2022-04-27 14:10:07
2081400,3.2,0.6,1,4.5,0,"Tip",1.65,"evening",25,"end","Mon",17,12,48,2022-04-25 17:12:48,2022-04-25 17:15:59
1719576,48.2,7.11,2,32,0,"Tip",7.26,"afternoon",21,"end","Thu",12,31,34,2022-04-21 12:31:34,2022-04-21 13:19:45
2287137,5.9,0.59,1,5,0,"No Tip",0,"morning",28,"end","Thu",6,26,25,2022-04-28 06:26:25,2022-04-28 06:32:17
492857,7.4,1.6,1,7.5,0,"Tip",1.24,"evening",6,"beginning","Wed",16,20,59,2022-04-06 16:20:59,2022-04-06 16:28:21
1884567,7.3,0.7,1,6,0,"Tip",2,"morning",23,"end","Sat",8,46,47,2022-04-23 08:46:47,2022-04-23 08:54:06
2179503,5.1,1.37,1,6,0,"Tip",0.93,"night",27,"end","Wed",2,56,8,2022-04-27 02:56:08,2022-04-27 03:01:13
2420562,12.4,2,3,10,0,"Tip",2.86,"afternoon",29,"end","Fri",14,40,35,2022-04-29 14:40:35,2022-04-29 14:53:00
842874,6.6,1.16,1,6.5,0,"Tip",1.96,"afternoon",10,"middle","Sun",13,44,7,2022-04-10 13:44:07,2022-04-10 13:50:40
1475192,17.3,2.5,1,13.5,0,"Tip",4.45,"afternoon",18,"middle","Mon",13,33,14,2022-04-18 13:33:14,2022-04-18 13:50:34
313710,2.8,0.7,1,4.5,0,"Tip",1.7,"afternoon",4,"beginning","Mon",15,31,7,2022-04-04 15:31:07,2022-04-04 15:33:52
1891520,22.1,1.93,1,14,0,"Tip",3.46,"morning",23,"end","Sat",9,53,57,2022-04-23 09:53:57,2022-04-23 10:16:03
1531978,11.8,2.19,1,10,0,"Tip",2.66,"morning",19,"middle","Tue",9,28,35,2022-04-19 09:28:35,2022-04-19 09:40:21
897940,14.7,2.33,5,11.5,0,"Tip",6,"morning",11,"middle","Mon",10,50,1,2022-04-11 10:50:01,2022-04-11 11:04:43
1590088,2.8,0.75,2,4.5,0,"Tip",1.56,"night",20,"end","Wed",3,28,4,2022-04-20 03:28:04,2022-04-20 03:30:50
118434,9,0.62,1,7,0,"Tip",2.06,"morning",2,"beginning","Sat",7,3,45,2022-04-02 07:03:45,2022-04-02 07:12:43
1014101,16.9,3.48,1,14,0,"Tip",1.78,"evening",12,"middle","Tue",17,15,23,2022-04-12 17:15:23,2022-04-12 17:32:17
724412,13.7,2.65,5,12,0,"Tip",3.06,"morning",9,"beginning","Sat",8,54,35,2022-04-09 08:54:35,2022-04-09 09:08:17
485500,12.4,2.06,1,10,0,"Tip",2.86,"afternoon",6,"beginning","Wed",14,43,33,2022-04-06 14:43:33,2022-04-06 14:55:56
2286669,11.9,1.66,1,10,0,"Tip",3.33,"morning",28,"end","Thu",6,52,12,2022-04-28 06:52:12,2022-04-28 07:04:07
1384815,5,1.11,1,6,0,"Tip",1.86,"morning",17,"middle","Sun",7,8,33,2022-04-17 07:08:33,2022-04-17 07:13:31
2106802,19.4,3.38,5,16,0,"Tip",3.86,"morning",26,"end","Tue",6,35,19,2022-04-26 06:35:19,2022-04-26 06:54:42
1732147,15.8,1.7,1,11,0,"Tip",3.06,"afternoon",21,"end","Thu",14,8,5,2022-04-21 14:08:05,2022-04-21 14:23:55
1313447,7.2,2.17,1,8,0,"Tip",2,"morning",16,"middle","Sat",8,59,33,2022-04-16 08:59:33,2022-04-16 09:06:43
1051253,19.3,1.17,1,12.5,0,"Tip",3.16,"morning",13,"middle","Wed",8,43,52,2022-04-13 08:43:52,2022-04-13 09:03:11
1299897,19.1,4.88,1,17.5,0,"Tip",3.74,"night",16,"middle","Sat",5,42,32,2022-04-16 05:42:32,2022-04-16 06:01:41
611690,4.2,0.52,1,4.5,0,"Tip",1.56,"night",8,"beginning","Fri",3,7,42,2022-04-08 03:07:42,2022-04-08 03:11:57
720837,16.4,2.28,1,12,0,"Tip",3.06,"morning",9,"beginning","Sat",7,20,4,2022-04-09 07:20:04,2022-04-09 07:36:29
604825,19.3,4.37,1,16.5,0,"Tip",2.03,"evening",7,"beginning","Thu",20,34,31,2022-04-07 20:34:31,2022-04-07 20:53:47
1504619,5.3,2.16,1,7.5,0,"Tip",2.16,"night",19,"middle","Tue",3,7,28,2022-04-19 03:07:28,2022-04-19 03:12:48
1274143,15.2,1.94,4,11,0,"Tip",2.96,"evening",15,"middle","Fri",17,47,31,2022-04-15 17:47:31,2022-04-15 18:02:43
835931,22.4,6.55,1,22,0,"Tip",6.33,"afternoon",10,"middle","Sun",12,2,58,2022-04-10 12:02:58,2022-04-10 12:25:20
908943,17.8,2.58,3,13,0,"Tip",3.46,"afternoon",11,"middle","Mon",13,5,31,2022-04-11 13:05:31,2022-04-11 13:23:18
1930250,11.3,4.82,1,15.5,0,"Tip",3.86,"evening",23,"end","Sat",17,36,52,2022-04-23 17:36:52,2022-04-23 17:48:12
584072,21.4,4.75,2,16.5,0,"Tip",4.16,"afternoon",7,"beginning","Thu",15,55,6,2022-04-07 15:55:06,2022-04-07 16:16:33
2496568,20.1,6.36,1,21.5,0,"Tip",5.2,"morning",30,"end","Sat",11,17,55,2022-04-30 11:17:55,2022-04-30 11:38:02
2229810,38.7,7.13,1,28.5,0,"Tip",3.28,"afternoon",27,"end","Wed",13,4,51,2022-04-27 13:04:51,2022-04-27 13:43:33
2294798,11.6,1.48,1,9,0,"Tip",1.2,"morning",28,"end","Thu",7,37,46,2022-04-28 07:37:46,2022-04-28 07:49:24
614277,8.4,1.2,1,7.5,0,"Tip",2.15,"night",8,"beginning","Fri",4,28,50,2022-04-08 04:28:50,2022-04-08 04:37:15
237445,13.7,1.87,1,10.5,0,"Tip",2.76,"afternoon",3,"beginning","Sun",13,17,33,2022-04-03 13:17:33,2022-04-03 13:31:17
924075,5.5,1,2,6,0,"Tip",1,"afternoon",11,"middle","Mon",15,42,26,2022-04-11 15:42:26,2022-04-11 15:47:55
1467167,19,3.9,2,15,0,"Tip",3.66,"morning",18,"middle","Mon",11,56,40,2022-04-18 11:56:40,2022-04-18 12:15:43
2483193,11.3,2.18,1,9.5,0,"Tip",1,"morning",30,"end","Sat",8,47,49,2022-04-30 08:47:49,2022-04-30 08:59:05
877347,14.9,2.22,1,11.5,0,"Tip",3.7,"night",11,"middle","Mon",5,24,17,2022-04-11 05:24:17,2022-04-11 05:39:09
2516279,6.2,1,1,6,0,"Tip",1.86,"afternoon",30,"end","Sat",14,8,17,2022-04-30 14:08:17,2022-04-30 14:14:30
1505598,2.9,0.57,1,4,0,"Tip",0.53,"night",19,"middle","Tue",3,50,48,2022-04-19 03:50:48,2022-04-19 03:53:39
986877,50.3,3.8,1,29,0,"Tip",4.15,"afternoon",12,"middle","Tue",12,29,10,2022-04-12 12:29:10,2022-04-12 13:19:28
937124,4.8,0.9,3,5.5,0,"Tip",1.86,"evening",11,"middle","Mon",19,0,25,2022-04-11 19:00:25,2022-04-11 19:05:16
598147,10.6,2,1,9,0,"Tip",2.55,"evening",7,"beginning","Thu",18,40,12,2022-04-07 18:40:12,2022-04-07 18:50:46
2473702,32.9,6.7,1,26,0,"Tip",5.85,"morning",30,"end","Sat",6,47,10,2022-04-30 06:47:10,2022-04-30 07:20:01
2009078,9.2,3.57,2,11,0,"Tip",2.22,"evening",24,"end","Sun",17,59,20,2022-04-24 17:59:20,2022-04-24 18:08:34
1198710,23.7,4.64,2,19.5,0,"Tip",4.66,"evening",14,"middle","Thu",19,8,41,2022-04-14 19:08:41,2022-04-14 19:32:22
2186194,5.7,0.92,1,6,0,"Tip",1.36,"night",27,"end","Wed",4,32,31,2022-04-27 04:32:31,2022-04-27 04:38:15
1905153,2.5,0.4,1,3.5,0,"Tip",2,"afternoon",23,"end","Sat",12,15,1,2022-04-23 12:15:01,2022-04-23 12:17:33
151317,8.3,1.29,1,7.5,0,"No Tip",0,"afternoon",2,"beginning","Sat",13,57,14,2022-04-02 13:57:14,2022-04-02 14:05:32
1842664,13.1,3.29,2,13,0,"Tip",3.58,"evening",22,"end","Fri",17,5,28,2022-04-22 17:05:28,2022-04-22 17:18:35
150834,15.8,1.3,2,11,0,"Tip",2.86,"afternoon",2,"beginning","Sat",13,52,0,2022-04-02 13:52:00,2022-04-02 14:07:48
304922,13,1.89,1,10,0,"Tip",1.43,"afternoon",4,"beginning","Mon",13,36,46,2022-04-04 13:36:46,2022-04-04 13:49:44
2447141,10.2,1.25,1,8,0,"Tip",2.36,"evening",29,"end","Fri",18,20,16,2022-04-29 18:20:16,2022-04-29 18:30:28
2195550,9.6,1.5,1,8,0,"Tip",2.25,"morning",27,"end","Wed",6,45,55,2022-04-27 06:45:55,2022-04-27 06:55:29
463328,13.9,1,1,9.5,0,"Tip",3.84,"morning",6,"beginning","Wed",11,49,46,2022-04-06 11:49:46,2022-04-06 12:03:42
2138125,9.4,0.79,2,7,0,"Tip",0.7,"afternoon",26,"end","Tue",12,21,26,2022-04-26 12:21:26,2022-04-26 12:30:49
1147138,9.7,1.25,2,8,0,"Tip",2.26,"morning",14,"middle","Thu",10,39,53,2022-04-14 10:39:53,2022-04-14 10:49:35
1264723,6.6,1.23,1,6.5,0,"Tip",2.16,"afternoon",15,"middle","Fri",15,20,18,2022-04-15 15:20:18,2022-04-15 15:26:52
290168,16.6,1.91,2,12,0,"Tip",3.5,"morning",4,"beginning","Mon",10,27,11,2022-04-04 10:27:11,2022-04-04 10:43:47
2176019,11.6,2.95,1,11,0,"Tip",2.96,"evening",26,"end","Tue",19,46,5,2022-04-26 19:46:05,2022-04-26 19:57:38
1961027,8.1,2.03,1,8.5,0,"Tip",3.54,"night",24,"end","Sun",5,0,19,2022-04-24 05:00:19,2022-04-24 05:08:22
1373883,8.4,1.07,1,6.5,0,"Tip",2.06,"evening",16,"middle","Sat",21,44,46,2022-04-16 21:44:46,2022-04-16 21:53:12
1128272,34.9,11.29,1,34.5,0,"Tip",7.06,"morning",14,"middle","Thu",6,51,17,2022-04-14 06:51:17,2022-04-14 07:26:10
764305,5.8,1.41,1,6.5,0,"Tip",1.96,"afternoon",9,"beginning","Sat",15,15,0,2022-04-09 15:15:00,2022-04-09 15:20:51
529301,24.1,3.1,2,16.5,0,"Tip",3.95,"morning",7,"beginning","Thu",6,42,47,2022-04-07 06:42:47,2022-04-07 07:06:51
2231251,12.4,2.2,1,10,0,"No Tip",0,"afternoon",27,"end","Wed",13,45,50,2022-04-27 13:45:50,2022-04-27 13:58:16
15717,6.6,1.03,2,6.5,0,"Tip",1,"morning",1,"beginning","Fri",6,49,33,2022-04-01 06:49:33,2022-04-01 06:56:11
1274190,14.5,2.65,1,11.5,0,"Tip",3.06,"evening",15,"middle","Fri",17,3,55,2022-04-15 17:03:55,2022-04-15 17:18:24
733238,33.1,3.41,1,21,0,"Tip",4.86,"morning",9,"beginning","Sat",9,28,21,2022-04-09 09:28:21,2022-04-09 10:01:27
2050556,15.5,2.2,1,11.5,0,"Tip",2.95,"morning",25,"end","Mon",11,26,5,2022-04-25 11:26:05,2022-04-25 11:41:36
150394,19.4,6.21,1,21.5,0,"Tip",7.44,"afternoon",2,"beginning","Sat",13,52,53,2022-04-02 13:52:53,2022-04-02 14:12:15
2191449,14.2,1.41,1,10,0,"Tip",2.66,"night",27,"end","Wed",5,39,39,2022-04-27 05:39:39,2022-04-27 05:53:53
1612642,12.5,1.71,1,9.5,0,"Tip",3.2,"morning",20,"end","Wed",8,17,10,2022-04-20 08:17:10,2022-04-20 08:29:40
1695268,26.4,2.4,1,17,0,"Tip",3.05,"morning",21,"end","Thu",7,57,23,2022-04-21 07:57:23,2022-04-21 08:23:47
1118664,19.1,3.37,1,14.5,0,"No Tip",0,"night",14,"middle","Thu",4,42,3,2022-04-14 04:42:03,2022-04-14 05:01:10
1223588,12.1,1.08,1,8.5,0,"Tip",2,"morning",15,"middle","Fri",7,21,18,2022-04-15 07:21:18,2022-04-15 07:33:26
208970,10.4,2,1,9,0,"Tip",3.08,"morning",3,"beginning","Sun",7,47,1,2022-04-03 07:47:01,2022-04-03 07:57:25
506879,8.9,1.16,3,7,0,"Tip",2.16,"evening",6,"beginning","Wed",18,10,51,2022-04-06 18:10:51,2022-04-06 18:19:45
2367335,3,0.7,1,4.5,0,"Tip",1,"night",29,"end","Fri",1,38,21,2022-04-29 01:38:21,2022-04-29 01:41:20
1339421,21.2,3.22,3,16,0,"Tip",3.86,"afternoon",16,"middle","Sat",14,23,19,2022-04-16 14:23:19,2022-04-16 14:44:31
824300,8.6,1.45,1,8,0,"Tip",2.82,"morning",10,"middle","Sun",9,42,57,2022-04-10 09:42:57,2022-04-10 09:51:32
367768,7.9,1.27,1,7,0,"Tip",2.58,"morning",5,"beginning","Tue",10,28,21,2022-04-05 10:28:21,2022-04-05 10:36:14
2412542,10.9,0.9,1,8,0,"Tip",2.46,"afternoon",29,"end","Fri",13,21,48,2022-04-29 13:21:48,2022-04-29 13:32:42
1622141,8.6,1.4,1,7.5,0,"Tip",1.62,"morning",20,"end","Wed",10,32,18,2022-04-20 10:32:18,2022-04-20 10:40:55
1546655,5,1.18,1,6,0,"Tip",2.58,"afternoon",19,"middle","Tue",12,56,44,2022-04-19 12:56:44,2022-04-19 13:01:44
850696,4.3,1.1,1,5.5,0,"Tip",1.75,"afternoon",10,"middle","Sun",15,50,24,2022-04-10 15:50:24,2022-04-10 15:54:43
1477745,3.9,0.7,1,5,0,"Tip",0.93,"afternoon",18,"middle","Mon",13,26,34,2022-04-18 13:26:34,2022-04-18 13:30:30
1956696,3.8,0.63,1,5,0,"Tip",2.49,"night",24,"end","Sun",3,47,8,2022-04-24 03:47:08,2022-04-24 03:50:58
949776,4.4,0.56,1,4.5,0,"Tip",0.78,"night",12,"middle","Tue",4,18,31,2022-04-12 04:18:31,2022-04-12 04:22:58
2520935,5.9,0.6,1,5.5,0,"Tip",1.76,"afternoon",30,"end","Sat",15,5,6,2022-04-30 15:05:06,2022-04-30 15:10:58
867810,11,1.63,1,9,0,"Tip",2.46,"night",11,"middle","Mon",3,35,43,2022-04-11 03:35:43,2022-04-11 03:46:43
2347698,9.8,2.16,1,9,0,"Tip",3.2,"evening",28,"end","Thu",17,7,33,2022-04-28 17:07:33,2022-04-28 17:17:23
1780139,7.8,1.2,1,7,0,"Tip",3.09,"night",22,"end","Fri",5,7,42,2022-04-22 05:07:42,2022-04-22 05:15:27
1884275,6.5,1.29,1,7,0,"Tip",1.17,"morning",23,"end","Sat",8,37,8,2022-04-23 08:37:08,2022-04-23 08:43:40
1327669,5.9,1.29,1,6.5,0,"Tip",1.96,"afternoon",16,"middle","Sat",12,0,22,2022-04-16 12:00:22,2022-04-16 12:06:18
1775243,5.6,0.74,1,5.5,0,"Tip",1.76,"night",22,"end","Fri",4,57,1,2022-04-22 04:57:01,2022-04-22 05:02:36
356891,31.1,6.5,1,24.5,0,"Tip",3.2,"morning",5,"beginning","Tue",7,3,26,2022-04-05 07:03:26,2022-04-05 07:34:35
469732,22.5,4.66,1,18.5,0,"Tip",2.28,"afternoon",6,"beginning","Wed",12,6,31,2022-04-06 12:06:31,2022-04-06 12:29:02
2322609,10.1,0.97,1,7.5,0,"Tip",5,"afternoon",28,"end","Thu",13,33,10,2022-04-28 13:33:10,2022-04-28 13:43:18
1457305,27.7,4.84,2,21.5,0,"Tip",4.96,"morning",18,"middle","Mon",9,53,23,2022-04-18 09:53:23,2022-04-18 10:21:06
326197,7.6,2.09,2,8.5,0,"Tip",2.46,"evening",4,"beginning","Mon",17,54,28,2022-04-04 17:54:28,2022-04-04 18:02:03
2265114,7.9,1.46,1,8,0,"Tip",2.36,"evening",27,"end","Wed",18,52,58,2022-04-27 18:52:58,2022-04-27 19:00:54
1198491,20.1,6.37,5,21.5,0,"Tip",5.06,"evening",14,"middle","Thu",19,13,59,2022-04-14 19:13:59,2022-04-14 19:34:05
1912020,3,0.3,2,4,0,"Tip",1.45,"afternoon",23,"end","Sat",13,46,6,2022-04-23 13:46:06,2022-04-23 13:49:03
1773149,3.6,0.63,1,4.5,0,"Tip",1.56,"night",22,"end","Fri",4,52,20,2022-04-22 04:52:20,2022-04-22 04:55:56
1518115,15.5,2.7,1,12.5,0,"Tip",2.45,"morning",19,"middle","Tue",6,27,2,2022-04-19 06:27:02,2022-04-19 06:42:32
1531239,25.5,3.91,1,18.5,0,"Tip",5.45,"morning",19,"middle","Tue",9,3,26,2022-04-19 09:03:26,2022-04-19 09:28:55
1050280,13.1,2.3,1,11,0,"Tip",4.25,"morning",13,"middle","Wed",8,20,24,2022-04-13 08:20:24,2022-04-13 08:33:29
45852,13,1.03,2,9,0,"Tip",2.66,"afternoon",1,"beginning","Fri",12,44,37,2022-04-01 12:44:37,2022-04-01 12:57:37
207714,12.3,2.1,3,10,0,"Tip",2,"morning",3,"beginning","Sun",7,38,27,2022-04-03 07:38:27,2022-04-03 07:50:44
2483246,11.1,2.07,3,10,0,"Tip",2.66,"morning",30,"end","Sat",8,38,18,2022-04-30 08:38:18,2022-04-30 08:49:22
2270851,6,1.44,1,7,0,"Tip",2.16,"evening",27,"end","Wed",21,33,5,2022-04-27 21:33:05,2022-04-27 21:39:06
969671,30.5,4.76,1,21,0,"Tip",4.86,"morning",12,"middle","Tue",9,38,39,2022-04-12 09:38:39,2022-04-12 10:09:11
1867235,0.2,3.8,1,2.5,0,"Tip",2.5,"night",23,"end","Sat",1,20,45,2022-04-23 01:20:45,2022-04-23 01:20:56
1003787,22.3,3.84,1,16,0,"Tip",4.06,"afternoon",12,"middle","Tue",15,38,48,2022-04-12 15:38:48,2022-04-12 16:01:08
1155125,5.4,0.83,1,5.5,0,"Tip",2.2,"morning",14,"middle","Thu",11,51,54,2022-04-14 11:51:54,2022-04-14 11:57:20
2506461,5.2,1.5,1,6.5,0,"Tip",1,"afternoon",30,"end","Sat",13,7,32,2022-04-30 13:07:32,2022-04-30 13:12:47
2458575,14.6,3.2,1,12.5,0,"Tip",1,"evening",29,"end","Fri",21,59,44,2022-04-29 21:59:44,2022-04-29 22:14:21
368682,14.5,1.6,1,9,0,"Tip",2.45,"morning",5,"beginning","Tue",10,24,26,2022-04-05 10:24:26,2022-04-05 10:38:54
1622763,10.5,1.28,2,8.5,0,"Tip",2.95,"morning",20,"end","Wed",10,47,21,2022-04-20 10:47:21,2022-04-20 10:57:53
1428832,34.8,17.1,2,48.5,6.55,"Tip",1,"evening",17,"middle","Sun",19,41,16,2022-04-17 19:41:16,2022-04-17 20:16:06
1939723,21.3,7,2,22.5,0,"Tip",5.25,"evening",23,"end","Sat",19,4,20,2022-04-23 19:04:20,2022-04-23 19:25:36
930807,17.6,9.7,1,27.5,6.55,"Tip",7.82,"evening",11,"middle","Mon",17,45,43,2022-04-11 17:45:43,2022-04-11 18:03:22
2304643,22,1.91,1,14,0,"Tip",3.46,"morning",28,"end","Thu",9,46,35,2022-04-28 09:46:35,2022-04-28 10:08:32
1329227,9.3,2.2,3,9,0,"Tip",2.46,"afternoon",16,"middle","Sat",12,49,20,2022-04-16 12:49:20,2022-04-16 12:58:40
2240084,12.6,1.96,1,10.5,0,"Tip",3.7,"afternoon",27,"end","Wed",14,17,52,2022-04-27 14:17:52,2022-04-27 14:30:30
328439,9.5,2.2,1,9.5,0,"Tip",2.65,"evening",4,"beginning","Mon",18,52,43,2022-04-04 18:52:43,2022-04-04 19:02:13
2109103,36.2,9.9,0,33,6.55,"Tip",7,"morning",26,"end","Tue",6,53,20,2022-04-26 06:53:20,2022-04-26 07:29:34
96705,8.2,1.6,1,8,0,"Tip",2.35,"evening",1,"beginning","Fri",21,23,33,2022-04-01 21:23:33,2022-04-01 21:31:43
166222,5.6,1.16,1,6,0,"Tip",2.94,"evening",2,"beginning","Sat",16,38,6,2022-04-02 16:38:06,2022-04-02 16:43:43
2071032,28.8,10.7,0,32.5,6.55,"Tip",1,"afternoon",25,"end","Mon",14,5,44,2022-04-25 14:05:44,2022-04-25 14:34:33
1203988,17.7,4.3,1,16,0,"Tip",3,"evening",14,"middle","Thu",20,45,39,2022-04-14 20:45:39,2022-04-14 21:03:23
1088559,14.5,2.07,2,11,0,"Tip",3.06,"afternoon",13,"middle","Wed",15,19,23,2022-04-13 15:19:23,2022-04-13 15:33:55
2490903,21.2,4,1,16.5,0,"Tip",3.95,"morning",30,"end","Sat",10,51,20,2022-04-30 10:51:20,2022-04-30 11:12:35
439209,20.6,5.06,1,18.5,0,"Tip",4.36,"morning",6,"beginning","Wed",6,8,58,2022-04-06 06:08:58,2022-04-06 06:29:33
1930973,2,0.45,1,3.5,0,"Tip",1.46,"evening",23,"end","Sat",17,17,38,2022-04-23 17:17:38,2022-04-23 17:19:37
29104,17.4,1.22,1,11,0,"Tip",3.58,"morning",1,"beginning","Fri",9,50,33,2022-04-01 09:50:33,2022-04-01 10:07:57
2143351,11.2,1.5,2,8.5,0,"Tip",2.55,"afternoon",26,"end","Tue",13,51,11,2022-04-26 13:51:11,2022-04-26 14:02:26
1611369,7.9,0.62,2,6.5,0,"Tip",1.96,"morning",20,"end","Wed",8,42,49,2022-04-20 08:42:49,2022-04-20 08:50:41
2091288,7.3,1.51,1,8,0,"Tip",1.86,"night",26,"end","Tue",1,6,59,2022-04-26 01:06:59,2022-04-26 01:14:19
2197106,13.3,5.1,3,16.5,0,"Tip",2,"morning",27,"end","Wed",6,55,12,2022-04-27 06:55:12,2022-04-27 07:08:31
1281840,2.2,0.64,1,4,0,"Tip",1,"evening",15,"middle","Fri",19,29,18,2022-04-15 19:29:18,2022-04-15 19:31:32
1117706,5.3,0.8,1,5.5,0,"Tip",1,"night",14,"middle","Thu",3,46,33,2022-04-14 03:46:33,2022-04-14 03:51:49
442655,14.8,2.62,1,12,0,"Tip",3.06,"morning",6,"beginning","Wed",7,20,27,2022-04-06 07:20:27,2022-04-06 07:35:18
2100031,23.3,2.81,1,16,0,"Tip",2.97,"night",26,"end","Tue",4,46,16,2022-04-26 04:46:16,2022-04-26 05:09:35
263075,16.8,2.1,1,12.5,0,"Tip",2.37,"night",4,"beginning","Mon",4,26,0,2022-04-04 04:26:00,2022-04-04 04:42:49
1462232,11.6,2.43,1,10.5,0,"Tip",1.38,"morning",18,"middle","Mon",10,59,36,2022-04-18 10:59:36,2022-04-18 11:11:10
279621,14.2,2.08,1,11,0,"Tip",2.86,"morning",4,"beginning","Mon",8,32,53,2022-04-04 08:32:53,2022-04-04 08:47:08
897209,11.7,1.08,1,8.5,0,"Tip",2.36,"morning",11,"middle","Mon",10,53,47,2022-04-11 10:53:47,2022-04-11 11:05:30
271461,6.6,0.72,1,6,0,"Tip",1.2,"morning",4,"beginning","Mon",6,38,21,2022-04-04 06:38:21,2022-04-04 06:44:58
2200884,3.4,0.76,2,4.5,0,"Tip",1,"morning",27,"end","Wed",7,55,5,2022-04-27 07:55:05,2022-04-27 07:58:31
1478225,5.4,0.93,1,5.5,0,"Tip",3,"afternoon",18,"middle","Mon",14,52,48,2022-04-18 14:52:48,2022-04-18 14:58:15
2537983,8.2,1.17,1,7,0,"Tip",2,"evening",30,"end","Sat",19,20,55,2022-04-30 19:20:55,2022-04-30 19:29:07
460588,13.1,0.97,1,9,0,"Tip",2.46,"morning",6,"beginning","Wed",10,24,58,2022-04-06 10:24:58,2022-04-06 10:38:04
446657,10.9,1.12,1,8.5,0,"Tip",2.95,"morning",6,"beginning","Wed",8,40,15,2022-04-06 08:40:15,2022-04-06 08:51:10
1716393,11.5,1,1,8.5,0,"Tip",2.95,"morning",21,"end","Thu",11,8,2,2022-04-21 11:08:02,2022-04-21 11:19:30
2406620,48,10.18,1,35,6.55,"Tip",9.17,"afternoon",29,"end","Fri",12,47,19,2022-04-29 12:47:19,2022-04-29 13:35:17
46607,5.8,0.79,6,6,0,"Tip",2.06,"afternoon",1,"beginning","Fri",12,1,55,2022-04-01 12:01:55,2022-04-01 12:07:46
402662,34.4,6.2,1,22.5,0,"Tip",5.35,"afternoon",5,"beginning","Tue",15,24,38,2022-04-05 15:24:38,2022-04-05 15:59:01
1719916,49.9,12.8,1,44,0,"Tip",9.4,"afternoon",21,"end","Thu",12,11,43,2022-04-21 12:11:43,2022-04-21 13:01:34
1761158,15.4,8,1,23.5,6.55,"Tip",6.77,"evening",21,"end","Thu",19,55,22,2022-04-21 19:55:22,2022-04-21 20:10:47
2434415,15,3.43,1,13.5,0,"Tip",3.46,"evening",29,"end","Fri",16,2,53,2022-04-29 16:02:53,2022-04-29 16:17:54
542875,6.7,0.6,1,6,0,"Tip",2.3,"morning",7,"beginning","Thu",9,52,2,2022-04-07 09:52:02,2022-04-07 09:58:45
1597129,7.7,0.93,1,6.5,0,"Tip",2,"night",20,"end","Wed",5,29,29,2022-04-20 05:29:29,2022-04-20 05:37:08
1426091,6.8,2.41,1,9,0,"Tip",2.56,"evening",17,"middle","Sun",18,11,4,2022-04-17 18:11:04,2022-04-17 18:17:53
406792,8.2,2.05,1,8.5,0,"Tip",1.75,"evening",5,"beginning","Tue",16,36,41,2022-04-05 16:36:41,2022-04-05 16:44:54
1425343,16.6,3.3,5,14,0,"Tip",4,"evening",17,"middle","Sun",17,1,31,2022-04-17 17:01:31,2022-04-17 17:18:04
607210,7.5,2.1,2,8,0,"Tip",3,"night",7,"beginning","Thu",22,31,24,2022-04-07 22:31:24,2022-04-07 22:38:56
626447,12.9,1.8,1,10,0,"Tip",2.65,"morning",8,"beginning","Fri",7,0,42,2022-04-08 07:00:42,2022-04-08 07:13:36
1212824,7.7,1.49,1,7.5,0,"Tip",2.16,"night",15,"middle","Fri",4,37,27,2022-04-15 04:37:27,2022-04-15 04:45:06
2199247,15.9,1.68,1,11.5,0,"Tip",2.96,"morning",27,"end","Wed",7,14,38,2022-04-27 07:14:38,2022-04-27 07:30:34
364320,17,5.89,1,20,0,"Tip",4.75,"morning",5,"beginning","Tue",9,6,45,2022-04-05 09:06:45,2022-04-05 09:23:42
2154059,8.7,0.95,1,7,0,"Tip",1.4,"afternoon",26,"end","Tue",15,10,36,2022-04-26 15:10:36,2022-04-26 15:19:17
250242,13.8,2.42,1,11,0,"Tip",2.96,"evening",3,"beginning","Sun",17,28,29,2022-04-03 17:28:29,2022-04-03 17:42:15
548247,12.2,1.34,1,9,0,"Tip",1.23,"morning",7,"beginning","Thu",10,38,49,2022-04-07 10:38:49,2022-04-07 10:50:59
469415,11.3,1.6,1,9,0,"Tip",3.95,"afternoon",6,"beginning","Wed",12,17,13,2022-04-06 12:17:13,2022-04-06 12:28:33
1759411,16,3.3,1,14,0,"Tip",1.5,"evening",21,"end","Thu",19,5,17,2022-04-21 19:05:17,2022-04-21 19:21:20
221698,11.7,2.56,5,10.5,0,"Tip",2.76,"morning",3,"beginning","Sun",10,23,36,2022-04-03 10:23:36,2022-04-03 10:35:18
2127540,16.3,1.36,1,11,0,"Tip",4.29,"morning",26,"end","Tue",10,35,5,2022-04-26 10:35:05,2022-04-26 10:51:22
2371,25.5,3.6,1,18.5,0,"No Tip",0,"night",1,"beginning","Fri",3,40,56,2022-04-01 03:40:56,2022-04-01 04:06:24
1016421,18.1,8.96,1,26.5,6.55,"Tip",7.62,"evening",12,"middle","Tue",18,32,58,2022-04-12 18:32:58,2022-04-12 18:51:02
2049056,17.2,3.21,1,14,0,"Tip",3.46,"morning",25,"end","Mon",10,52,26,2022-04-25 10:52:26,2022-04-25 11:09:41
