"trip_id","tip","trip_duration","trip_distance","passenger_count","fare_amount","tolls_amount","period_of_day","pickup_date","period_of_month","pickup_day","pickup_hour","pickup_min","pickup_sec","pickup_time","dropoff_time"
638234,0,11.7,1.7,1,9.5,0,"morning",8,"beginning","Fri",9,45,24,2022-04-08 09:45:24,2022-04-08 09:57:03
1873263,0,8.2,2.26,1,9,0,"night",23,"end","Sat",5,4,42,2022-04-23 05:04:42,2022-04-23 05:12:57
2498622,0,44.5,10.2,1,33,6.55,"morning",30,"end","Sat",11,5,54,2022-04-30 11:05:54,2022-04-30 11:50:27
2341546,1,24.8,10.76,1,32,6.55,"evening",28,"end","Thu",16,29,38,2022-04-28 16:29:38,2022-04-28 16:54:28
392761,1,23.5,3.5,3,17,0,"afternoon",5,"beginning","Tue",14,9,52,2022-04-05 14:09:52,2022-04-05 14:33:22
1100446,0,9.5,1.6,6,8,0,"evening",13,"middle","Wed",17,0,14,2022-04-13 17:00:14,2022-04-13 17:09:43
1222680,0,6,0.34,1,5.5,0,"morning",15,"middle","Fri",7,50,55,2022-04-15 07:50:55,2022-04-15 07:56:53
579037,0,5,0.6,1,5,0,"afternoon",7,"beginning","Thu",15,34,10,2022-04-07 15:34:10,2022-04-07 15:39:11
1888782,0,6.9,0.95,1,6,0,"morning",23,"end","Sat",9,29,53,2022-04-23 09:29:53,2022-04-23 09:36:46
2457560,0,14.2,6.3,1,19,0,"evening",29,"end","Fri",21,17,20,2022-04-29 21:17:20,2022-04-29 21:31:32
1321535,0,4.6,0.51,1,5,0,"morning",16,"middle","Sat",10,42,30,2022-04-16 10:42:30,2022-04-16 10:47:07
1476540,0,9.9,1.06,1,8,0,"afternoon",18,"middle","Mon",13,1,13,2022-04-18 13:01:13,2022-04-18 13:11:05
372368,1,29.3,9.7,0,30.5,6.55,"morning",5,"beginning","Tue",10,35,12,2022-04-05 10:35:12,2022-04-05 11:04:28
2123321,1,36.6,9.49,2,32.5,0,"morning",26,"end","Tue",10,27,27,2022-04-26 10:27:27,2022-04-26 11:04:06
837450,1,26.5,7.2,1,25,0,"afternoon",10,"middle","Sun",12,21,0,2022-04-10 12:21:00,2022-04-10 12:47:28
2527009,0,24,1.57,1,15,0,"evening",30,"end","Sat",16,2,26,2022-04-30 16:02:26,2022-04-30 16:26:26
2240593,0,16.4,2.81,1,12.5,0,"afternoon",27,"end","Wed",14,18,2,2022-04-27 14:18:02,2022-04-27 14:34:25
1704551,0,24.9,7.2,1,24,0,"morning",21,"end","Thu",9,49,56,2022-04-21 09:49:56,2022-04-21 10:14:51
2041930,1,27.9,11.75,2,35.5,6.55,"morning",25,"end","Mon",9,35,8,2022-04-25 09:35:08,2022-04-25 10:03:03
663559,1,35.2,9.1,1,30.5,0,"afternoon",8,"beginning","Fri",14,49,12,2022-04-08 14:49:12,2022-04-08 15:24:24
2168522,0,15.3,2.33,1,11.5,0,"evening",26,"end","Tue",17,4,25,2022-04-26 17:04:25,2022-04-26 17:19:42
2032785,1,24.8,9.5,1,29,0,"morning",25,"end","Mon",6,57,2,2022-04-25 06:57:02,2022-04-25 07:21:50
666047,0,22.8,2.96,1,16,0,"afternoon",8,"beginning","Fri",14,16,1,2022-04-08 14:16:01,2022-04-08 14:38:48
349875,0,17.5,3.1,1,14,0,"morning",5,"beginning","Tue",6,8,20,2022-04-05 06:08:20,2022-04-05 06:25:49
877048,1,24.5,5.4,1,20.5,0,"night",11,"middle","Mon",5,46,10,2022-04-11 05:46:10,2022-04-11 06:10:41
1948790,1,23.7,7.56,3,24.5,6.55,"evening",23,"end","Sat",21,59,10,2022-04-23 21:59:10,2022-04-23 22:22:54
1349005,0,12.8,1.8,2,10,0,"evening",16,"middle","Sat",16,8,4,2022-04-16 16:08:04,2022-04-16 16:20:55
1298496,1,26.1,8.7,1,28.5,0,"night",16,"middle","Sat",4,50,20,2022-04-16 04:50:20,2022-04-16 05:16:29
1233026,0,24.1,4.59,1,19,0,"morning",15,"middle","Fri",9,11,27,2022-04-15 09:11:27,2022-04-15 09:35:33
2128005,1,15.9,5.73,1,19,0,"morning",26,"end","Tue",10,2,20,2022-04-26 10:02:20,2022-04-26 10:18:15
2361043,0,20.9,8.5,0,25,0,"evening",28,"end","Thu",19,36,24,2022-04-28 19:36:24,2022-04-28 19:57:15
1467862,1,42.8,12.91,2,40,6.55,"afternoon",18,"middle","Mon",12,44,29,2022-04-18 12:44:29,2022-04-18 13:27:19
1114033,1,33.6,12.1,1,38,6.55,"night",14,"middle","Thu",2,52,50,2022-04-14 02:52:50,2022-04-14 03:26:29
673073,0,46.1,15.82,1,47,0,"afternoon",8,"beginning","Fri",15,58,12,2022-04-08 15:58:12,2022-04-08 16:44:17
1564847,0,8.9,1.55,1,8,0,"afternoon",19,"middle","Tue",15,57,27,2022-04-19 15:57:27,2022-04-19 16:06:19
2244819,1,20.7,4.05,2,17.5,6.55,"afternoon",27,"end","Wed",15,43,30,2022-04-27 15:43:30,2022-04-27 16:04:13
1018291,1,18.6,8.69,1,26,6.55,"evening",12,"middle","Tue",18,9,11,2022-04-12 18:09:11,2022-04-12 18:27:45
569070,0,15.8,2.3,1,12.5,0,"afternoon",7,"beginning","Thu",13,58,15,2022-04-07 13:58:15,2022-04-07 14:14:06
1220415,0,9.3,0.98,1,7.5,0,"morning",15,"middle","Fri",6,20,49,2022-04-15 06:20:49,2022-04-15 06:30:07
1299870,0,20.8,5.1,1,18.5,0,"night",16,"middle","Sat",5,2,20,2022-04-16 05:02:20,2022-04-16 05:23:07
2494261,0,20.9,2.97,2,14.5,0,"morning",30,"end","Sat",11,6,27,2022-04-30 11:06:27,2022-04-30 11:27:21
684391,0,5.9,0.5,1,5.5,0,"evening",8,"beginning","Fri",17,15,32,2022-04-08 17:15:32,2022-04-08 17:21:27
2393122,1,13.5,3.4,1,13,0,"morning",29,"end","Fri",9,4,39,2022-04-29 09:04:39,2022-04-29 09:18:10
1312528,1,18.6,3.63,1,15.5,0,"morning",16,"middle","Sat",8,38,2,2022-04-16 08:38:02,2022-04-16 08:56:40
2523192,1,15.3,6.04,1,19,6.55,"evening",30,"end","Sat",16,30,52,2022-04-30 16:30:52,2022-04-30 16:46:13
2084181,0,12,2.7,1,10.5,0,"evening",25,"end","Mon",17,34,2,2022-04-25 17:34:02,2022-04-25 17:46:00
2504106,0,17.4,2.22,1,12.5,0,"afternoon",30,"end","Sat",12,29,37,2022-04-30 12:29:37,2022-04-30 12:47:01
1181253,1,15.9,2.56,5,12.5,0,"afternoon",14,"middle","Thu",15,54,25,2022-04-14 15:54:25,2022-04-14 16:10:18
358851,1,25.9,4.92,2,21,0,"morning",5,"beginning","Tue",8,3,40,2022-04-05 08:03:40,2022-04-05 08:29:31
2453794,1,24.2,6.6,1,22.5,0,"evening",29,"end","Fri",20,28,24,2022-04-29 20:28:24,2022-04-29 20:52:35
75044,0,4.3,1.5,1,6,0,"evening",1,"beginning","Fri",16,25,19,2022-04-01 16:25:19,2022-04-01 16:29:36
1085135,0,11.3,2.07,1,9.5,0,"afternoon",13,"middle","Wed",14,26,20,2022-04-13 14:26:20,2022-04-13 14:37:36
1425834,1,29.5,9.6,1,30.5,0,"evening",17,"middle","Sun",17,5,2,2022-04-17 17:05:02,2022-04-17 17:34:33
1284338,0,11.7,3.5,1,12.5,0,"evening",15,"middle","Fri",19,3,35,2022-04-15 19:03:35,2022-04-15 19:15:17
1486692,1,11.1,2.69,1,10.5,0,"afternoon",18,"middle","Mon",15,5,31,2022-04-18 15:05:31,2022-04-18 15:16:36
1110714,0,9.3,2.12,1,9,0,"evening",13,"middle","Wed",20,53,35,2022-04-13 20:53:35,2022-04-13 21:02:56
1259034,0,12.8,1.65,3,10,0,"afternoon",15,"middle","Fri",14,16,49,2022-04-15 14:16:49,2022-04-15 14:29:39
443029,1,22.7,1.94,1,14.5,0,"morning",6,"beginning","Wed",7,38,26,2022-04-06 07:38:26,2022-04-06 08:01:10
1211910,1,14.2,3.38,1,13,0,"night",15,"middle","Fri",4,6,29,2022-04-15 04:06:29,2022-04-15 04:20:38
1487693,1,23.6,9.84,1,29.5,6.55,"afternoon",18,"middle","Mon",15,13,56,2022-04-18 15:13:56,2022-04-18 15:37:29
1999193,1,43.5,8.24,2,32.5,6.55,"afternoon",24,"end","Sun",14,24,25,2022-04-24 14:24:25,2022-04-24 15:07:55
2120210,0,6.2,1.6,1,7,0,"morning",26,"end","Tue",9,15,57,2022-04-26 09:15:57,2022-04-26 09:22:09
1828718,0,11,1.9,3,9.5,0,"afternoon",22,"end","Fri",15,44,26,2022-04-22 15:44:26,2022-04-22 15:55:25
1383996,0,6.9,1.9,2,8,0,"morning",17,"middle","Sun",7,43,3,2022-04-17 07:43:03,2022-04-17 07:49:58
617071,1,17.1,8.16,2,24,6.55,"night",8,"beginning","Fri",5,45,56,2022-04-08 05:45:56,2022-04-08 06:03:05
898409,1,36.4,10.7,1,36,0,"morning",11,"middle","Mon",11,40,27,2022-04-11 11:40:27,2022-04-11 12:16:51
131445,1,50.8,7.76,1,35,0,"morning",2,"beginning","Sat",10,19,43,2022-04-02 10:19:43,2022-04-02 11:10:31
2508496,0,5.6,0.39,1,5,0,"afternoon",30,"end","Sat",13,51,49,2022-04-30 13:51:49,2022-04-30 13:57:23
593443,1,48.7,20.3,1,58.5,13.1,"evening",7,"beginning","Thu",17,9,57,2022-04-07 17:09:57,2022-04-07 17:58:38
462120,1,17.7,5.2,1,18,0,"morning",6,"beginning","Wed",11,38,32,2022-04-06 11:38:32,2022-04-06 11:56:13
427854,0,2.1,0.58,1,4,0,"night",6,"beginning","Wed",3,29,39,2022-04-06 03:29:39,2022-04-06 03:31:44
884201,0,29.2,4.3,1,20,0,"morning",11,"middle","Mon",7,39,36,2022-04-11 07:39:36,2022-04-11 08:08:50
2225082,1,30.9,2.72,1,19,0,"afternoon",27,"end","Wed",12,42,29,2022-04-27 12:42:29,2022-04-27 13:13:20
1009200,1,44.8,15.9,1,48.5,0,"evening",12,"middle","Tue",16,11,3,2022-04-12 16:11:03,2022-04-12 16:55:50
2310491,0,5,1,1,6,0,"morning",28,"end","Thu",11,47,46,2022-04-28 11:47:46,2022-04-28 11:52:43
815200,1,31.7,5.25,1,22.5,0,"morning",10,"middle","Sun",8,42,36,2022-04-10 08:42:36,2022-04-10 09:14:16
783012,0,10.7,2.42,1,10.5,0,"evening",9,"beginning","Sat",19,34,45,2022-04-09 19:34:45,2022-04-09 19:45:29
1873589,1,17.6,6.68,1,22,0,"morning",23,"end","Sat",6,46,35,2022-04-23 06:46:35,2022-04-23 07:04:08
2286428,1,36.5,9.3,1,32,6.55,"morning",28,"end","Thu",6,42,41,2022-04-28 06:42:41,2022-04-28 07:19:08
885099,1,26.6,11.92,1,35,6.55,"morning",11,"middle","Mon",7,56,28,2022-04-11 07:56:28,2022-04-11 08:23:01
2539931,1,55.2,24.24,2,70,0,"evening",30,"end","Sat",19,19,35,2022-04-30 19:19:35,2022-04-30 20:14:46
2536818,1,24.3,4.02,1,19,0,"evening",30,"end","Sat",18,24,58,2022-04-30 18:24:58,2022-04-30 18:49:16
1122496,1,26.1,3.05,1,17,0,"night",14,"middle","Thu",4,36,24,2022-04-14 04:36:24,2022-04-14 05:02:32
25007,1,17.8,2.3,1,13.5,0,"morning",1,"beginning","Fri",8,4,1,2022-04-01 08:04:01,2022-04-01 08:21:48
2399671,0,11.8,1.35,1,9,0,"morning",29,"end","Fri",10,18,31,2022-04-29 10:18:31,2022-04-29 10:30:19
1337611,1,35.1,17.9,2,50.5,0,"afternoon",16,"middle","Sat",14,41,44,2022-04-16 14:41:44,2022-04-16 15:16:50
800830,1,22.6,10.91,1,32.5,6.55,"night",10,"middle","Sun",2,1,35,2022-04-10 02:01:35,2022-04-10 02:24:12
176133,1,34.9,5.26,1,24,0,"evening",2,"beginning","Sat",18,22,56,2022-04-02 18:22:56,2022-04-02 18:57:49
291509,1,21.1,4.7,1,17.5,0,"morning",4,"beginning","Mon",11,29,45,2022-04-04 11:29:45,2022-04-04 11:50:49
1585303,0,29.1,13.27,1,39,0,"evening",19,"middle","Tue",20,19,8,2022-04-19 20:19:08,2022-04-19 20:48:12
981765,0,50.8,13.76,1,37.5,6.55,"morning",12,"middle","Tue",11,29,1,2022-04-12 11:29:01,2022-04-12 12:19:51
1726759,1,34.7,9.03,1,30,6.55,"afternoon",21,"end","Thu",13,3,29,2022-04-21 13:03:29,2022-04-21 13:38:11
777156,1,27.7,9.68,1,29.5,0,"evening",9,"beginning","Sat",17,5,4,2022-04-09 17:05:04,2022-04-09 17:32:45
2141112,1,34.5,4,1,21.5,0,"afternoon",26,"end","Tue",13,39,17,2022-04-26 13:39:17,2022-04-26 14:13:50
2441801,1,8.8,2.48,1,10,0,"evening",29,"end","Fri",17,37,57,2022-04-29 17:37:57,2022-04-29 17:46:42
582177,0,5.7,1.19,2,5.5,0,"afternoon",7,"beginning","Thu",15,58,15,2022-04-07 15:58:15,2022-04-07 16:03:55
1936316,0,29.9,7.2,2,26.5,0,"evening",23,"end","Sat",18,55,25,2022-04-23 18:55:25,2022-04-23 19:25:19
2464940,0,6.1,1.7,1,7,0,"night",30,"end","Sat",3,50,11,2022-04-30 03:50:11,2022-04-30 03:56:19
512494,0,18.1,4.3,1,16.5,0,"evening",6,"beginning","Wed",21,13,18,2022-04-06 21:13:18,2022-04-06 21:31:24
705756,0,7.6,1.5,2,7.5,0,"night",8,"beginning","Fri",22,6,21,2022-04-08 22:06:21,2022-04-08 22:13:55
1129019,0,11.5,1.55,4,9,0,"morning",14,"middle","Thu",6,46,15,2022-04-14 06:46:15,2022-04-14 06:57:46
1438217,1,22.2,8.1,1,25,6.55,"night",18,"middle","Mon",4,13,50,2022-04-18 04:13:50,2022-04-18 04:36:04
2303064,1,20.1,6.37,1,21.5,0,"morning",28,"end","Thu",9,15,10,2022-04-28 09:15:10,2022-04-28 09:35:18
1520484,1,29.2,4.6,3,21,0,"morning",19,"middle","Tue",7,22,13,2022-04-19 07:22:13,2022-04-19 07:51:24
501469,1,17.6,5.14,2,18.5,0,"evening",6,"beginning","Wed",17,6,46,2022-04-06 17:06:46,2022-04-06 17:24:22
2388288,1,30.7,13.1,0,38,0,"morning",29,"end","Fri",8,20,25,2022-04-29 08:20:25,2022-04-29 08:51:09
1215015,0,10.4,1.2,2,8.5,0,"night",15,"middle","Fri",5,14,14,2022-04-15 05:14:14,2022-04-15 05:24:36
1468416,1,14.3,1.58,1,10,0,"afternoon",18,"middle","Mon",12,35,9,2022-04-18 12:35:09,2022-04-18 12:49:27
634609,1,20.1,8.22,1,24.5,6.55,"morning",8,"beginning","Fri",9,20,29,2022-04-08 09:20:29,2022-04-08 09:40:38
2105986,1,26.1,8.25,1,27.5,0,"morning",26,"end","Tue",6,14,8,2022-04-26 06:14:08,2022-04-26 06:40:14
2462557,0,6.5,1.86,1,7.5,0,"night",29,"end","Fri",23,17,47,2022-04-29 23:17:47,2022-04-29 23:24:17
2344947,0,18.1,2.58,1,13,0,"evening",28,"end","Thu",16,33,49,2022-04-28 16:33:49,2022-04-28 16:51:54
1025063,1,19.1,10.58,1,30,6.55,"night",13,"middle","Wed",0,38,8,2022-04-13 00:38:08,2022-04-13 00:57:15
1429940,1,40.3,9.91,1,36,0,"evening",17,"middle","Sun",19,2,25,2022-04-17 19:02:25,2022-04-17 19:42:42
2439602,1,17.8,5.73,1,19.5,0,"evening",29,"end","Fri",17,49,36,2022-04-29 17:49:36,2022-04-29 18:07:25
2173543,1,29,6.69,2,25,0,"evening",26,"end","Tue",19,13,10,2022-04-26 19:13:10,2022-04-26 19:42:11
2409815,1,38.1,4.55,1,24.5,0,"afternoon",29,"end","Fri",12,47,37,2022-04-29 12:47:37,2022-04-29 13:25:42
1289019,1,11.8,2.9,1,11.5,0,"evening",15,"middle","Fri",20,40,5,2022-04-15 20:40:05,2022-04-15 20:51:50
855544,1,17.1,3.2,2,13,0,"evening",10,"middle","Sun",16,36,3,2022-04-10 16:36:03,2022-04-10 16:53:12
1529947,0,16.5,1.2,1,10.5,0,"morning",19,"middle","Tue",9,0,16,2022-04-19 09:00:16,2022-04-19 09:16:44
798475,1,14.2,5.21,4,16.5,0,"night",10,"middle","Sun",0,3,19,2022-04-10 00:03:19,2022-04-10 00:17:33
1266999,0,15,2,1,10.5,0,"evening",15,"middle","Fri",16,4,57,2022-04-15 16:04:57,2022-04-15 16:19:55
1999548,0,8.8,1.47,1,8,0,"afternoon",24,"end","Sun",14,5,49,2022-04-24 14:05:49,2022-04-24 14:14:37
373084,0,23.8,4.82,1,19,0,"morning",5,"beginning","Tue",11,3,13,2022-04-05 11:03:13,2022-04-05 11:26:59
1598858,1,30.2,4.6,1,23,0,"night",20,"end","Wed",5,7,40,2022-04-20 05:07:40,2022-04-20 05:37:52
2245239,1,30.5,9.1,3,30.5,6.55,"afternoon",27,"end","Wed",15,16,38,2022-04-27 15:16:38,2022-04-27 15:47:10
1908412,1,16.6,5.18,2,18,0,"afternoon",23,"end","Sat",13,49,49,2022-04-23 13:49:49,2022-04-23 14:06:28
340572,1,59.9,9.38,3,39.5,6.55,"night",5,"beginning","Tue",4,2,13,2022-04-05 04:02:13,2022-04-05 05:02:06
862747,0,17.3,4.1,1,15.5,0,"evening",10,"middle","Sun",19,13,36,2022-04-10 19:13:36,2022-04-10 19:30:54
1588058,0,3.9,1.05,1,5.5,0,"night",20,"end","Wed",2,5,26,2022-04-20 02:05:26,2022-04-20 02:09:22
1405076,1,19.3,5.4,0,19.5,0,"afternoon",17,"middle","Sun",12,5,17,2022-04-17 12:05:17,2022-04-17 12:24:35
129532,1,43.3,16.39,1,47,0,"morning",2,"beginning","Sat",10,28,21,2022-04-02 10:28:21,2022-04-02 11:11:41
984102,1,18,2.02,1,12.5,0,"afternoon",12,"middle","Tue",12,28,36,2022-04-12 12:28:36,2022-04-12 12:46:33
1304785,0,7.4,1.5,0,7.5,0,"morning",16,"middle","Sat",6,55,5,2022-04-16 06:55:05,2022-04-16 07:02:31
373708,1,40.9,8.9,2,35,6.55,"morning",5,"beginning","Tue",11,42,41,2022-04-05 11:42:41,2022-04-05 12:23:35
255814,1,22.4,10.27,1,30,6.55,"evening",3,"beginning","Sun",20,44,23,2022-04-03 20:44:23,2022-04-03 21:06:44
1343157,1,18.2,4.3,1,17.5,0,"afternoon",16,"middle","Sat",15,29,30,2022-04-16 15:29:30,2022-04-16 15:47:45
1498693,1,24.1,8.9,1,27.5,0,"evening",18,"middle","Mon",19,44,14,2022-04-18 19:44:14,2022-04-18 20:08:19
1951616,0,9.7,2.52,1,9.5,0,"night",23,"end","Sat",22,24,47,2022-04-23 22:24:47,2022-04-23 22:34:31
2280056,1,28.9,11,1,32,6.55,"night",28,"end","Thu",4,6,10,2022-04-28 04:06:10,2022-04-28 04:35:05
996301,0,57.3,6.1,3,35,0,"afternoon",12,"middle","Tue",14,35,36,2022-04-12 14:35:36,2022-04-12 15:32:56
605860,0,14.1,4.69,1,15,0,"evening",7,"beginning","Thu",21,53,55,2022-04-07 21:53:55,2022-04-07 22:08:01
701492,0,7.7,1.7,1,8,0,"evening",8,"beginning","Fri",21,46,12,2022-04-08 21:46:12,2022-04-08 21:53:56
2003085,1,19.2,7.72,3,24,0,"afternoon",24,"end","Sun",15,28,41,2022-04-24 15:28:41,2022-04-24 15:47:56
1441114,1,25.2,11.83,1,33.5,6.55,"night",18,"middle","Mon",5,41,37,2022-04-18 05:41:37,2022-04-18 06:06:48
618679,1,25.6,5.6,2,21,0,"night",8,"beginning","Fri",5,8,48,2022-04-08 05:08:48,2022-04-08 05:34:21
2096736,1,14.2,1.7,1,10.5,0,"night",26,"end","Tue",4,29,11,2022-04-26 04:29:11,2022-04-26 04:43:25
452442,0,9.4,1.23,1,8,0,"morning",6,"beginning","Wed",9,5,54,2022-04-06 09:05:54,2022-04-06 09:15:17
1542161,0,25.4,2.5,1,16.5,0,"morning",19,"middle","Tue",11,25,12,2022-04-19 11:25:12,2022-04-19 11:50:36
1909486,0,26.3,5.2,1,20.5,0,"afternoon",23,"end","Sat",13,45,9,2022-04-23 13:45:09,2022-04-23 14:11:27
535790,0,5.4,0.99,1,6,0,"morning",7,"beginning","Thu",7,12,32,2022-04-07 07:12:32,2022-04-07 07:17:59
1768959,0,24.7,11.11,1,32.5,0,"night",22,"end","Fri",0,34,12,2022-04-22 00:34:12,2022-04-22 00:58:53
1027428,1,62.4,12.33,1,45,0,"night",13,"middle","Wed",3,55,57,2022-04-13 03:55:57,2022-04-13 04:58:18
1630932,0,58,22.45,1,61.5,0,"afternoon",20,"end","Wed",12,10,18,2022-04-20 12:10:18,2022-04-20 13:08:21
1552288,1,22.6,3.3,1,16.5,0,"afternoon",19,"middle","Tue",13,48,48,2022-04-19 13:48:48,2022-04-19 14:11:27
1404922,1,22.6,9.3,2,27,6.55,"afternoon",17,"middle","Sun",12,18,38,2022-04-17 12:18:38,2022-04-17 12:41:14
1085133,0,14.7,4.91,4,17,0,"afternoon",13,"middle","Wed",14,52,59,2022-04-13 14:52:59,2022-04-13 15:07:42
422915,1,17.7,9.16,1,26.5,0,"night",6,"beginning","Wed",1,52,15,2022-04-06 01:52:15,2022-04-06 02:09:57
401444,0,42.5,9,2,33,0,"afternoon",5,"beginning","Tue",15,16,51,2022-04-05 15:16:51,2022-04-05 15:59:21
1736881,0,16.3,3.18,2,13.5,0,"afternoon",21,"end","Thu",14,50,51,2022-04-21 14:50:51,2022-04-21 15:07:11
1578993,1,14.3,3.36,1,13,0,"evening",19,"middle","Tue",18,17,55,2022-04-19 18:17:55,2022-04-19 18:32:11
1771944,0,25.7,3.17,2,17,0,"night",22,"end","Fri",3,44,14,2022-04-22 03:44:14,2022-04-22 04:09:54
556069,1,32.3,3.7,1,20.5,0,"morning",7,"beginning","Thu",11,14,38,2022-04-07 11:14:38,2022-04-07 11:46:54
2459936,0,17.9,5.26,1,17.5,0,"night",29,"end","Fri",22,52,21,2022-04-29 22:52:21,2022-04-29 23:10:16
706231,0,2.3,0.55,1,4,0,"night",8,"beginning","Fri",23,19,27,2022-04-08 23:19:27,2022-04-08 23:21:45
225552,0,32.2,13.29,1,40.5,6.55,"morning",3,"beginning","Sun",11,20,24,2022-04-03 11:20:24,2022-04-03 11:52:39
543855,1,23.2,1.56,1,14.5,0,"morning",7,"beginning","Thu",9,27,54,2022-04-07 09:27:54,2022-04-07 09:51:06
595051,1,24.3,3.25,1,16.5,0,"evening",7,"beginning","Thu",17,15,28,2022-04-07 17:15:28,2022-04-07 17:39:45
2272332,0,20.7,6,1,18.5,0,"night",28,"end","Thu",0,25,0,2022-04-28 00:25:00,2022-04-28 00:45:44
530377,1,21,2.99,6,15.5,0,"morning",7,"beginning","Thu",6,27,26,2022-04-07 06:27:26,2022-04-07 06:48:28
1289666,1,33.2,6.31,2,25,0,"evening",15,"middle","Fri",20,49,27,2022-04-15 20:49:27,2022-04-15 21:22:40
1412899,1,25,10.75,1,32.5,6.55,"afternoon",17,"middle","Sun",14,33,25,2022-04-17 14:33:25,2022-04-17 14:58:22
690301,0,9.7,1.57,1,8,0,"evening",8,"beginning","Fri",18,21,51,2022-04-08 18:21:51,2022-04-08 18:31:34
1294027,0,35.1,7.8,1,27.5,0,"night",15,"middle","Fri",22,48,26,2022-04-15 22:48:26,2022-04-15 23:23:32
531854,1,30.2,9.67,1,32,6.55,"morning",7,"beginning","Thu",6,58,45,2022-04-07 06:58:45,2022-04-07 07:28:57
1600808,0,1.8,0.62,1,4,0,"morning",20,"end","Wed",6,14,35,2022-04-20 06:14:35,2022-04-20 06:16:22
1786574,0,9.8,1.3,1,7.5,0,"morning",22,"end","Fri",7,29,25,2022-04-22 07:29:25,2022-04-22 07:39:10
734980,1,30.2,9.75,3,30.5,0,"morning",9,"beginning","Sat",10,1,22,2022-04-09 10:01:22,2022-04-09 10:31:35
1201188,1,23.9,4.01,1,18,0,"evening",14,"middle","Thu",19,33,12,2022-04-14 19:33:12,2022-04-14 19:57:06
2521179,0,4.1,0.64,2,4.5,0,"afternoon",30,"end","Sat",15,46,26,2022-04-30 15:46:26,2022-04-30 15:50:34
922242,0,8.8,1.37,1,7.5,0,"afternoon",11,"middle","Mon",15,5,16,2022-04-11 15:05:16,2022-04-11 15:14:07
1436454,0,9.8,0.62,1,7.5,0,"night",18,"middle","Mon",4,7,59,2022-04-18 04:07:59,2022-04-18 04:17:50
1787360,1,27.4,11.3,3,35,6.55,"morning",22,"end","Fri",7,27,50,2022-04-22 07:27:50,2022-04-22 07:55:11
1073300,1,42.9,6.77,1,29.5,0,"afternoon",13,"middle","Wed",13,51,18,2022-04-13 13:51:18,2022-04-13 14:34:14
544462,1,14.1,1.44,1,9.5,0,"morning",7,"beginning","Thu",9,11,14,2022-04-07 09:11:14,2022-04-07 09:25:17
2486975,1,26,4.37,1,19.5,0,"morning",30,"end","Sat",8,57,11,2022-04-30 08:57:11,2022-04-30 09:23:09
909232,1,32.3,3.37,1,21,0,"afternoon",11,"middle","Mon",13,5,12,2022-04-11 13:05:12,2022-04-11 13:37:28
1138570,0,19.9,3.06,1,14,0,"morning",14,"middle","Thu",8,45,45,2022-04-14 08:45:45,2022-04-14 09:05:41
1357510,0,10.9,1.6,1,9,0,"evening",16,"middle","Sat",18,31,7,2022-04-16 18:31:07,2022-04-16 18:42:04
568365,0,13.4,1.82,1,10,0,"afternoon",7,"beginning","Thu",13,4,26,2022-04-07 13:04:26,2022-04-07 13:17:53
240785,1,18.7,9.59,2,27.5,0,"afternoon",3,"beginning","Sun",14,55,23,2022-04-03 14:55:23,2022-04-03 15:14:06
1395716,0,14,2.9,2,13,0,"morning",17,"middle","Sun",10,19,54,2022-04-17 10:19:54,2022-04-17 10:33:54
91492,0,23.2,8.2,1,26.5,0,"evening",1,"beginning","Fri",19,30,51,2022-04-01 19:30:51,2022-04-01 19:54:05
736651,1,30.3,5.91,1,23.5,0,"morning",9,"beginning","Sat",10,11,39,2022-04-09 10:11:39,2022-04-09 10:41:57
2007903,0,19.6,4.5,2,16.5,0,"evening",24,"end","Sun",17,2,50,2022-04-24 17:02:50,2022-04-24 17:22:27
585874,1,25.5,9.89,1,31,0,"evening",7,"beginning","Thu",16,46,55,2022-04-07 16:46:55,2022-04-07 17:12:25
1922610,0,16.1,2.7,4,12.5,0,"afternoon",23,"end","Sat",15,31,45,2022-04-23 15:31:45,2022-04-23 15:47:53
646951,0,3.4,0.65,2,4.5,0,"morning",8,"beginning","Fri",11,27,29,2022-04-08 11:27:29,2022-04-08 11:30:52
1077059,1,12.7,1.6,1,9.5,0,"afternoon",13,"middle","Wed",13,46,3,2022-04-13 13:46:03,2022-04-13 13:58:47
1975364,0,5.7,0.68,5,5.5,0,"morning",24,"end","Sun",9,14,37,2022-04-24 09:14:37,2022-04-24 09:20:17
2088561,1,22.1,11.4,1,33.5,0,"evening",25,"end","Mon",19,26,31,2022-04-25 19:26:31,2022-04-25 19:48:36
950764,0,32,3.93,2,20.5,0,"night",12,"middle","Tue",5,51,6,2022-04-12 05:51:06,2022-04-12 06:23:03
766097,0,16.1,0.6,1,10.5,0,"afternoon",9,"beginning","Sat",15,15,51,2022-04-09 15:15:51,2022-04-09 15:31:58
601246,1,23.1,5.4,1,20,0,"evening",7,"beginning","Thu",19,15,42,2022-04-07 19:15:42,2022-04-07 19:38:46
280934,0,17.3,2.8,1,13.5,0,"morning",4,"beginning","Mon",8,2,3,2022-04-04 08:02:03,2022-04-04 08:19:20
468309,1,26.3,4.63,1,19.5,0,"afternoon",6,"beginning","Wed",12,15,24,2022-04-06 12:15:24,2022-04-06 12:41:42
936875,1,14.5,3.17,6,13,0,"evening",11,"middle","Mon",19,38,8,2022-04-11 19:38:08,2022-04-11 19:52:38
