"id","quality","variety","price","distance","courteousness","atmosphere","rating_PinkBerry","rating_RedMango","rating_16Handles","rank_PinkBerry","rank_RedMango","rank_16Handles","rewardsCard_16Handles","social","gender"
2975,2,2,2,2,2,2,1,4,3,2,1,3,2,3,2
2976,4,5,4,4,4,4,4,3,4,3,2,1,2,1,2
2977,2,2,2,2,1,2,1,2,2,3,1,2,1,2,2
2978,3,5,5,3,2,4,4,4,3,1,2,3,1,1,2
2979,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2980,5,4,3,5,5,5,2,5,5,3,1,2,1,1,1
2981,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
2982,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
2983,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
2984,3,5,5,3,2,2,1,4,3,2,1,3,2,2,2
2985,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
2986,4,3,4,4,4,3,3,3,4,3,1,2,1,4,2
2987,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2988,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
2989,4,5,4,4,4,4,4,3,4,3,2,1,2,1,2
2990,2,2,2,2,2,2,1,2,2,3,1,2,1,3,2
2991,5,3,3,5,3,5,2,5,5,3,1,2,2,1,2
2992,2,2,2,2,1,2,1,2,2,3,1,2,1,1,2
2993,4,3,4,4,3,3,3,5,5,3,1,2,1,3,2
2994,4,3,4,4,3,3,3,5,5,3,1,2,2,2,2
2995,2,2,2,2,1,2,1,2,2,3,1,2,1,3,2
2996,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
2997,4,3,4,4,3,3,3,5,5,3,1,2,1,2,1
2998,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
2999,3,5,5,3,2,4,4,4,3,1,2,3,1,2,2
3000,2,2,2,2,2,2,1,4,3,2,1,3,1,4,2
3001,4,3,4,4,3,3,3,5,4,2,1,3,1,5,2
3002,3,5,5,3,2,4,4,4,3,1,2,3,1,3,2
3003,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3004,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3005,3,5,5,3,2,2,1,4,3,2,1,3,2,3,2
3006,5,4,3,5,5,5,2,5,5,3,1,2,2,5,2
3007,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3008,4,3,4,4,4,4,4,3,4,3,2,1,1,4,2
3009,2,2,2,2,1,2,1,2,2,3,1,2,1,4,2
3010,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
3011,4,5,4,4,4,4,4,3,4,3,2,1,2,1,1
3012,1,1,1,1,1,1,5,1,1,2,3,1,2,5,2
3013,4,3,4,4,3,3,3,5,4,2,1,3,1,3,2
3014,5,4,3,5,5,5,2,5,5,3,1,2,2,3,2
3015,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3016,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
3017,4,3,4,4,4,4,4,3,4,3,2,1,1,1,2
3018,4,3,4,4,3,3,3,5,4,2,1,3,1,2,2
3019,3,5,5,3,4,4,4,3,4,3,2,1,1,4,1
3020,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
3021,4,3,4,4,3,3,3,3,4,3,1,2,2,4,2
3022,2,2,2,2,1,2,1,2,2,3,1,2,1,1,2
3023,4,3,4,4,3,3,3,5,4,2,1,3,2,1,2
3024,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
3025,3,5,5,3,4,4,4,4,3,1,2,3,2,2,1
3026,3,2,5,3,2,2,1,4,3,2,1,3,1,3,2
3027,2,2,2,2,1,2,1,2,2,3,1,2,2,3,2
3028,2,2,2,2,2,2,1,2,2,3,1,2,2,2,1
3029,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3030,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3031,2,2,2,2,2,2,1,2,2,3,1,2,2,3,2
3032,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3033,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
3034,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3035,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
3036,1,1,1,1,1,1,5,1,1,2,3,1,2,1,1
3037,5,3,3,5,3,5,2,5,5,3,1,2,2,2,2
3038,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3039,4,3,4,4,3,3,3,3,4,3,1,2,1,2,2
3040,3,5,5,3,2,2,1,4,3,2,1,3,2,3,2
3041,3,5,5,3,2,4,4,4,3,1,2,3,1,1,2
3042,3,5,5,3,2,2,1,4,3,2,1,3,1,5,1
3043,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3044,4,3,4,4,3,3,3,5,4,2,1,3,2,1,2
3045,3,5,5,3,4,4,4,3,4,3,2,1,1,3,2
3046,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
3047,2,2,2,2,1,2,1,2,2,3,1,2,2,2,1
3048,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3049,4,5,4,4,4,4,4,3,4,3,2,1,1,4,2
3050,4,5,4,4,4,4,4,3,4,3,2,1,1,4,2
3051,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2
3052,5,4,3,5,5,5,2,5,5,3,1,2,2,4,2
3053,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
3054,5,4,3,5,5,5,2,5,5,3,1,2,2,4,2
3055,3,5,5,3,2,2,1,4,3,2,1,3,2,2,2
3056,3,2,5,3,2,2,1,4,3,2,1,3,1,1,2
3057,2,2,2,2,2,2,1,2,2,3,1,2,2,3,1
3058,4,3,4,4,4,3,3,3,4,3,1,2,2,3,2
3059,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3060,4,3,4,4,3,3,3,5,5,3,1,2,1,2,1
3061,3,5,5,3,4,4,4,3,4,3,2,1,1,4,2
3062,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3063,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
3064,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
3065,2,2,2,2,1,2,1,2,2,3,1,2,2,1,2
3066,4,5,4,4,4,4,4,3,4,3,2,1,1,1,2
3067,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3068,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3069,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3070,4,3,4,4,4,3,3,3,4,3,1,2,1,1,2
3071,1,1,1,1,1,1,5,1,1,2,3,1,1,4,2
3072,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
3073,4,3,4,4,3,3,3,5,4,2,1,3,1,5,1
3074,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3075,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
3076,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
3077,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3078,1,1,1,1,1,1,5,1,1,2,3,1,1,1,1
3079,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
3080,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3081,4,3,4,4,4,3,3,3,4,3,1,2,2,4,2
3082,4,3,4,4,3,3,3,5,5,3,1,2,1,2,2
3083,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
3084,2,1,2,2,1,2,1,2,2,3,1,2,1,1,2
3085,4,3,4,4,3,3,3,5,5,3,1,2,2,2,2
3086,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
3087,3,5,5,3,4,4,4,3,4,3,2,1,2,2,2
3088,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
3089,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3090,3,5,5,3,2,2,1,4,3,2,1,3,1,1,2
3091,2,2,2,2,2,2,1,2,2,3,1,2,1,3,1
3092,3,5,5,3,2,4,4,4,3,1,2,3,1,3,2
3093,4,3,4,4,4,3,3,3,4,3,1,2,1,4,2
3094,3,5,5,3,4,4,4,4,3,1,2,3,1,2,1
3095,3,5,5,3,4,4,4,3,4,3,2,1,1,2,2
3096,4,3,4,4,3,3,3,5,5,3,1,2,2,3,2
3097,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3098,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3099,1,1,1,1,1,1,5,1,1,2,3,1,3,1,2
3100,3,5,5,3,4,4,4,4,3,1,2,3,2,2,1
3101,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3102,3,5,5,3,4,4,4,4,3,1,2,3,1,2,2
3103,3,5,5,3,2,4,4,4,3,1,2,3,2,5,2
3104,3,5,5,3,2,2,1,4,3,2,1,3,2,2,2
3105,5,4,3,5,5,5,2,5,5,3,1,2,2,3,2
3106,3,5,5,3,2,4,4,4,3,1,2,3,2,3,2
3107,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
3108,5,4,3,5,5,5,2,5,5,3,1,2,2,2,1
3109,4,3,4,4,3,3,3,3,4,3,1,2,2,2,1
3110,5,3,3,5,3,5,2,5,5,3,1,2,1,4,2
3111,4,3,4,4,4,3,3,3,4,3,1,2,1,1,2
3112,2,2,2,2,2,2,1,4,3,2,1,3,1,1,2
3113,2,2,2,2,2,2,1,2,2,3,1,2,2,2,2
3114,3,5,5,3,4,4,4,3,4,3,2,1,2,3,2
3115,3,5,5,3,2,2,1,4,3,2,1,3,1,2,1
3116,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
3117,2,2,2,2,1,2,1,2,2,3,1,2,1,2,2
3118,4,3,4,4,3,3,3,5,5,3,1,2,1,2,2
3119,2,2,2,2,2,2,1,4,3,2,1,3,2,2,1
3120,1,1,1,1,1,1,5,1,1,2,3,1,2,1,1
3121,4,3,4,4,4,3,3,3,4,3,1,2,1,2,2
3122,4,3,4,4,3,3,3,3,4,3,1,2,1,3,2
3123,1,1,1,1,1,1,5,1,1,2,3,1,2,2,1
3124,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
3125,5,3,3,5,3,5,2,5,5,3,1,2,1,2,1
3126,4,3,4,4,3,3,3,5,4,2,1,3,2,1,2
3127,2,2,2,2,2,2,1,2,2,3,1,2,2,2,2
3128,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
3129,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3130,4,3,4,4,4,3,3,3,4,3,1,2,1,4,2
3131,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
3132,3,5,5,3,2,2,1,4,3,2,1,3,1,1,2
3133,4,3,4,4,3,3,3,3,4,3,1,2,1,1,2
3134,4,3,4,4,3,3,3,5,4,2,1,3,2,1,2
3135,4,3,4,4,3,3,3,5,4,2,1,3,1,5,1
3136,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
3137,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3138,4,3,4,4,3,3,3,5,5,3,1,2,1,2,2
3139,2,2,2,2,2,2,1,4,3,2,1,3,2,1,1
3140,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
3141,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3142,4,3,4,4,3,3,3,3,4,3,1,2,2,2,2
3143,3,5,5,3,4,4,4,3,4,3,2,1,2,1,2
3144,3,5,5,3,4,4,4,4,3,1,2,3,1,2,1
3145,3,5,5,3,2,4,4,4,3,1,2,3,2,1,2
3146,5,4,3,5,5,5,2,5,5,3,1,2,1,4,1
3147,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3148,1,1,1,1,1,1,5,1,1,2,3,1,1,3,1
3149,3,5,5,3,2,4,4,4,3,1,2,3,2,3,2
3150,1,1,1,1,1,1,5,1,1,2,3,1,1,4,2
3151,3,5,5,3,2,4,4,4,3,1,2,3,1,3,2
3152,4,3,4,4,4,3,3,3,4,3,1,2,1,2,1
3153,1,1,1,1,1,1,5,1,1,2,3,1,1,5,2
3154,2,2,2,2,1,2,1,2,2,3,1,2,2,3,2
3155,1,1,1,1,1,1,5,1,1,2,3,1,2,3,1
3156,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3157,5,4,3,5,5,5,2,5,5,3,1,2,2,1,2
3158,4,3,4,4,3,3,3,5,4,2,1,3,2,3,2
3159,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3160,2,2,2,2,2,2,1,4,3,2,1,3,1,4,2
3161,5,4,3,5,5,5,2,5,5,3,1,2,1,1,1
3162,2,2,2,2,1,2,1,2,2,3,1,2,1,1,2
3163,4,3,4,4,4,4,4,3,4,3,2,1,2,2,2
3164,5,3,3,5,3,5,2,5,5,3,1,2,2,3,2
3165,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
3166,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
3167,4,3,4,4,4,4,4,3,4,3,2,1,1,2,1
3168,4,3,4,4,4,4,4,3,4,3,2,1,1,2,1
3169,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
3170,3,5,5,3,2,4,4,4,3,1,2,3,1,1,2
3171,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3172,5,4,3,5,5,5,2,5,5,3,1,2,2,3,2
3173,3,5,5,3,2,4,4,4,3,1,2,3,1,2,2
3174,3,5,5,3,2,4,4,4,3,1,2,3,3,1,2
3175,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3176,5,4,3,5,5,5,2,5,5,3,1,2,2,2,1
3177,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
3178,5,4,3,5,5,5,2,5,5,3,1,2,2,5,2
3179,4,3,4,4,3,3,3,5,5,3,1,2,1,3,1
3180,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3181,2,2,2,2,1,2,1,2,2,3,1,2,1,1,1
3182,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
3183,4,3,4,4,3,3,3,3,4,3,1,2,1,5,1
3184,4,5,4,4,4,4,4,3,4,3,2,1,1,5,2
3185,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3186,3,5,5,3,4,4,4,4,3,1,2,3,1,4,2
3187,3,5,5,3,2,4,4,4,3,1,2,3,1,1,2
3188,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3189,2,2,2,2,2,2,1,4,3,2,1,3,1,3,1
3190,5,4,3,5,5,5,2,5,5,3,1,2,1,2,1
3191,2,2,2,2,1,2,1,2,2,3,1,2,2,2,1
3192,3,5,5,3,4,4,4,4,3,1,2,3,1,5,2
3193,5,4,3,5,5,5,2,5,5,3,1,2,2,2,1
3194,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3195,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3196,2,2,2,2,2,2,1,2,2,3,1,2,2,1,2
3197,2,2,2,2,1,2,1,2,2,3,1,2,1,1,2
3198,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3199,3,5,5,3,2,2,1,4,3,2,1,3,1,2,1
3200,3,5,5,3,4,4,4,4,3,1,2,3,1,3,1
3201,3,5,5,3,4,4,4,4,3,1,2,3,1,2,2
3202,4,3,4,4,3,3,3,5,5,3,1,2,2,3,1
3203,3,5,5,3,4,4,4,3,4,3,2,1,1,2,2
3204,3,5,5,3,4,4,4,4,3,1,2,3,1,3,2
3205,1,1,1,1,1,1,5,1,1,2,3,1,1,4,2
3206,4,3,4,4,3,3,3,5,5,3,1,2,2,2,2
3207,1,1,1,1,1,1,5,1,1,2,3,1,2,2,1
3208,4,3,4,4,4,3,3,3,4,3,1,2,1,2,2
3209,4,3,4,4,3,3,3,5,5,3,1,2,1,2,2
3210,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
3211,2,2,2,2,2,2,1,2,2,3,1,2,2,3,2
3212,2,2,2,2,2,2,1,4,3,2,1,3,2,2,2
3213,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
3214,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
3215,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
3216,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3217,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
3218,3,5,5,3,4,4,4,4,3,1,2,3,1,3,2
3219,3,5,5,3,4,4,4,3,4,3,2,1,2,1,2
3220,5,3,3,5,3,5,2,5,5,3,1,2,2,3,1
3221,4,3,4,4,3,3,3,5,5,3,1,2,1,4,1
3222,3,5,5,3,4,4,4,4,3,1,2,3,2,3,2
3223,1,1,1,1,1,1,5,1,1,2,3,1,1,2,1
3224,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3225,5,3,3,5,3,5,2,5,5,3,1,2,2,1,2
3226,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
3227,5,4,3,5,3,5,2,5,5,3,1,2,2,2,2
3228,4,3,4,4,4,3,3,3,4,3,1,2,1,3,2
3229,4,3,4,4,3,3,3,3,4,3,1,2,2,2,2
3230,4,3,4,4,3,3,3,5,4,2,1,3,2,3,2
3231,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
3232,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2
3233,2,2,2,2,1,2,1,2,2,3,1,2,1,1,1
3234,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
3235,2,2,2,2,2,2,1,2,2,3,1,2,2,1,2
3236,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
3237,1,1,1,1,1,1,5,1,1,2,3,1,2,5,2
3238,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3239,5,4,3,5,3,5,2,5,5,3,1,2,1,2,2
3240,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3241,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3242,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3243,1,1,1,1,1,1,5,1,1,2,3,1,1,3,2
3244,3,5,5,3,2,4,4,4,3,1,2,3,2,2,2
3245,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
3246,3,5,5,3,2,4,4,4,3,1,2,3,2,1,2
3247,4,3,4,4,3,3,3,5,5,3,1,2,1,1,2
3248,4,3,4,4,3,3,3,5,4,2,1,3,2,3,1
3249,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
3250,5,4,3,5,5,5,2,5,5,3,1,2,3,1,1
3251,5,3,3,5,3,5,2,5,5,3,1,2,1,1,2
3252,4,3,4,4,4,3,3,3,4,3,1,2,2,2,1
3253,4,3,4,4,3,3,3,3,4,3,1,2,1,3,2
3254,4,3,4,4,3,3,3,5,4,2,1,3,1,2,2
3255,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
3256,2,2,2,2,2,2,1,2,2,3,1,2,2,2,2
3257,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
3258,3,5,5,3,2,2,1,4,3,2,1,3,2,3,2
3259,4,3,4,4,3,3,3,5,4,2,1,3,1,5,2
3260,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3261,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
3262,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3263,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
3264,2,2,2,2,1,2,1,2,2,3,1,2,3,1,2
3265,5,4,3,5,5,5,2,5,5,3,1,2,2,2,1
3266,4,3,4,4,3,3,3,5,4,2,1,3,1,3,2
3267,3,5,5,3,4,4,4,3,4,3,2,1,1,2,2
3268,5,4,3,5,5,5,2,5,5,3,1,2,2,3,2
3269,2,2,2,2,1,2,1,2,2,3,1,2,1,2,2
3270,4,3,4,4,3,3,3,5,5,3,1,2,1,2,2
3271,4,3,4,4,3,3,3,5,5,3,1,2,2,1,2
3272,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3273,4,3,4,4,4,4,4,3,4,3,2,1,1,1,2
3274,4,3,4,4,3,3,3,5,4,2,1,3,1,4,2
3275,1,1,1,1,1,1,5,1,1,2,3,1,1,3,2
3276,5,3,3,5,3,5,2,5,5,3,1,2,1,1,1
3277,5,4,3,5,5,5,2,5,5,3,1,2,1,3,1
3278,2,2,2,2,2,2,1,2,2,3,1,2,2,2,1
3279,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
3280,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
3281,4,3,4,4,3,3,3,3,4,3,1,2,2,1,2
3282,4,3,4,4,3,3,3,3,4,3,1,2,2,2,2
3283,4,3,4,4,3,3,3,5,4,2,1,3,1,3,2
3284,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
3285,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3286,3,2,5,3,2,2,1,4,3,2,1,3,1,1,2
3287,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
3288,1,1,1,1,1,1,5,1,1,2,3,1,2,1,2
3289,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
3290,1,1,1,1,1,1,5,1,1,2,3,1,1,2,1
3291,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
3292,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3293,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3294,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3295,2,2,2,2,1,2,1,2,2,3,1,2,1,3,2
3296,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
3297,3,5,5,3,4,4,4,4,3,1,2,3,2,2,2
3298,3,5,5,3,4,4,4,4,3,1,2,3,2,2,2
3299,1,1,1,1,1,1,5,1,1,2,3,1,1,1,1
3300,4,3,4,4,4,3,3,3,4,3,1,2,1,2,2
3301,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3302,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
3303,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3304,4,3,4,4,3,3,3,5,5,3,1,2,2,1,2
3305,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2
3306,5,4,3,5,5,5,2,5,5,3,1,2,1,5,1
3307,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3308,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
3309,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
3310,4,3,4,4,3,3,3,5,5,3,1,2,1,2,2
3311,1,1,1,1,1,1,5,1,1,2,3,1,1,1,2
3312,3,5,5,3,4,4,4,4,3,1,2,3,2,3,2
3313,4,3,4,4,4,3,3,3,4,3,1,2,2,2,1
3314,3,5,5,3,2,4,4,4,3,1,2,3,1,4,2
3315,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
3316,2,2,2,2,2,2,1,4,3,2,1,3,1,4,2
3317,4,5,4,4,4,4,4,3,4,3,2,1,2,3,1
3318,2,2,2,2,2,2,1,4,3,2,1,3,2,2,2
3319,3,5,5,3,2,2,1,4,3,2,1,3,2,3,1
3320,4,3,4,4,4,3,3,3,4,3,1,2,1,2,2
3321,5,4,3,5,5,5,2,5,5,3,1,2,1,5,1
3322,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3323,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
3324,5,4,3,5,5,5,2,5,5,3,1,2,1,5,2
3325,2,2,2,2,2,2,1,4,3,2,1,3,1,2,2
3326,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
3327,4,5,4,4,4,4,4,3,4,3,2,1,2,2,1
3328,5,4,3,5,5,5,2,5,5,3,1,2,1,3,1
3329,3,5,5,3,4,4,4,4,3,1,2,3,1,4,2
3330,4,3,4,4,4,4,4,3,4,3,2,1,1,3,2
3331,5,3,3,5,3,5,2,5,5,3,1,2,1,1,2
3332,2,2,2,2,2,2,1,4,3,2,1,3,1,1,2
3333,2,2,2,2,2,2,1,4,3,2,1,3,2,2,1
3334,3,5,5,3,4,4,4,4,3,1,2,3,2,3,2
3335,2,2,2,2,1,2,1,2,2,3,1,2,2,2,2
3336,4,3,4,4,4,4,4,3,4,3,2,1,2,2,2
3337,1,1,1,1,1,1,5,1,1,2,3,1,2,3,2
3338,4,3,4,4,3,3,3,5,4,2,1,3,1,2,2
3339,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3340,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
3341,2,2,2,2,2,2,1,4,3,2,1,3,1,1,2
3342,4,3,4,4,3,3,3,5,5,3,1,2,1,4,2
3343,4,3,4,4,3,3,3,5,4,2,1,3,1,3,1
3344,4,3,4,4,4,4,4,3,4,3,2,1,2,2,2
3345,5,4,3,5,5,5,2,5,5,3,1,2,2,1,1
3346,3,5,5,3,2,4,4,4,3,1,2,3,1,4,2
3347,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2
3348,3,5,5,3,4,4,4,3,4,3,2,1,1,1,2
3349,3,5,5,3,2,4,4,4,3,1,2,3,1,5,2
3350,2,1,2,2,1,2,1,2,2,3,1,2,2,3,1
3351,3,5,5,3,2,4,4,4,3,1,2,3,2,2,2
3352,5,4,3,5,5,5,2,5,5,3,1,2,2,2,2
3353,3,5,5,3,4,4,4,4,3,1,2,3,2,2,2
3354,4,3,4,4,4,4,4,3,4,3,2,1,1,2,2
3355,3,2,5,3,2,2,1,4,3,2,1,3,1,2,2
3356,4,3,4,4,4,4,4,3,4,3,2,1,2,2,2
3357,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3358,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3359,3,5,5,3,2,2,1,4,3,2,1,3,2,2,2
3360,3,5,5,3,4,4,4,4,3,1,2,3,1,1,2
3361,5,4,3,5,3,5,2,5,5,3,1,2,1,3,2
3362,3,5,5,3,2,4,4,4,3,1,2,3,1,2,1
3363,2,2,2,2,1,2,1,2,2,3,1,2,1,2,2
3364,5,3,3,5,3,5,2,5,5,3,1,2,2,2,2
3365,4,3,4,4,3,3,3,5,4,2,1,3,1,1,2
3366,4,3,4,4,4,3,3,3,4,3,1,2,2,1,2
3367,4,3,4,4,3,3,3,3,4,3,1,2,2,2,2
3368,3,5,5,3,2,2,1,4,3,2,1,3,1,2,2
3369,1,1,1,1,1,1,5,1,1,2,3,1,1,2,2
3370,3,5,5,3,2,2,1,4,3,2,1,3,2,3,1
3371,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
3372,2,2,2,2,2,2,1,4,3,2,1,3,1,1,2
3373,2,1,2,2,1,2,1,2,2,3,1,2,1,2,2
3374,4,3,4,4,3,3,3,3,4,3,1,2,2,2,2
3375,3,5,5,3,2,4,4,4,3,1,2,3,1,2,2
3376,4,3,4,4,3,3,3,5,5,3,1,2,1,3,2
3377,4,3,4,4,3,3,3,5,4,2,1,3,1,5,2
3378,2,2,2,2,2,2,1,4,3,2,1,3,1,3,2
3379,4,3,4,4,4,3,3,3,4,3,1,2,2,2,2
3380,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3381,3,5,5,3,4,4,4,3,4,3,2,1,1,1,1
3382,5,4,3,5,5,5,2,5,5,3,1,2,1,1,1
3383,5,4,3,5,5,5,2,5,5,3,1,2,1,4,2
3384,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3385,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3386,4,3,4,4,4,4,4,3,4,3,2,1,3,2,2
3387,5,4,3,5,5,5,2,5,5,3,1,2,1,3,2
3388,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3389,4,3,4,4,4,4,4,3,4,3,2,1,2,1,2
3390,4,3,4,4,3,3,3,5,4,2,1,3,1,1,2
3391,5,3,3,5,3,5,2,5,5,3,1,2,1,4,2
3392,1,1,1,1,1,1,5,1,1,2,3,1,2,2,2
3393,5,4,3,5,5,5,2,5,5,3,1,2,1,1,2
3394,5,4,3,5,5,5,2,5,5,3,1,2,1,2,2
3395,4,3,4,4,3,3,3,5,4,2,1,3,2,2,2
